Year,Popularity,Vote_Count,Vote_Average,IMDb_Rating
1956,16.14,239,6.7,6.7
2011,23.585,3422,7.3,7.2
2011,23.585,3422,7.3,7.2
1983,24.756,1912,7.076,7.1
1983,24.756,1912,7.076,7.1
2011,59.791,4605,7.843,8.1
1943,3.867,43,6.779,7.1
1943,3.867,43,6.779,7.1
1940,12.562,151,7.47,7.7
1928,1.523,11,5.5,6.1
1961,18.88,1892,7.3,7.6
1961,18.88,1892,7.3,7.6
1961,18.88,1892,7.3,7.6
1961,18.88,1892,7.3,7.6
1961,18.88,1892,7.3,7.6
2021,18.027,1577,7.0,7.1
2021,18.027,1577,7.0,7.1
2021,18.027,1577,7.0,7.1
2021,18.027,1577,7.0,7.1
2003,11.806,409,7.059,7.5
1962,17.447,1060,7.9,8.0
1962,17.447,1060,7.9,8.0
1962,17.447,1060,7.9,8.0
1945,0.938,1,2.0,5.6
1993,21.086,3978,7.666,7.7
1993,10.633,323,7.1,7.3
1993,10.633,323,7.1,7.3
1989,34.3,4142,7.4,7.7
1948,0.776,5,4.8,5.8
1951,7.469,181,6.29,6.6
2014,91.917,15342,8.378,8.5
2014,91.917,15342,8.378,8.5
2014,91.917,15342,8.378,8.5
1938,1.614,5,5.8,7.1
1928,2.039,22,6.6,6.8
1988,38.124,5744,7.53,7.7
1971,3.168,17,4.7,5.6
1966,18.296,834,7.722,8.0
1966,18.296,834,7.722,8.0
1966,18.296,834,7.722,8.0
1966,18.296,834,7.722,8.0
1966,18.296,834,7.722,8.0
1966,18.296,834,7.722,8.0
1966,18.296,834,7.722,8.0
2024,675.246,1608,6.895,8.0
2024,675.246,1608,6.895,8.0
2024,675.246,1608,6.895,8.0
2014,14.597,2495,7.015,7.1
2014,14.597,2495,7.015,7.1
1990,24.16,1660,7.023,7.2
1957,2.988,10,6.8,6.8
1957,2.988,10,6.8,6.8
1959,17.489,1651,8.1,8.2
1944,3.073,23,5.5,6.4
1944,3.073,23,5.5,6.4
1944,3.073,23,5.5,6.4
1944,3.073,23,5.5,6.4
1944,3.073,23,5.5,6.4
1944,1.877,11,6.5,6.6
1927,7.865,279,7.2,7.5
1937,1.286,3,5.3,5.2
2010,18.106,1783,6.8,7.1
2010,18.106,1783,6.8,7.1
2010,18.106,1783,6.8,7.1
2010,18.106,1783,6.8,7.1
1952,2.873,15,5.9,6.7
1952,2.873,15,5.9,6.7
1929,1.716,16,6.4,6.9
1985,19.852,1701,7.092,7.4
1985,19.852,1701,7.092,7.4
1985,19.852,1701,7.092,7.4
1985,19.852,1701,7.092,7.4
1985,19.852,1701,7.092,7.4
1957,17.546,1432,8.211,8.4
1957,17.546,1432,8.211,8.4
1957,17.546,1432,8.211,8.4
1957,17.546,1432,8.211,8.4
1965,20.063,457,8.2,8.5
1942,7.792,147,6.9,7.1
1942,7.792,147,6.9,7.1
1970,13.517,111,6.5,7.1
1970,13.517,111,6.5,7.1
1970,13.517,111,6.5,7.1
2022,19.704,595,6.891,6.9
2022,19.704,595,6.891,6.9
2000,14.971,598,6.8,7.2
1988,15.978,962,6.604,6.8
1988,15.978,962,6.604,6.8
1988,15.978,962,6.604,6.8
1988,15.978,962,6.604,6.8
1988,15.978,962,6.604,6.8
1956,7.947,229,6.9,7.3
1956,7.947,229,6.9,7.3
1939,15.843,271,7.2,7.5
1939,15.843,271,7.2,7.5
1939,15.843,271,7.2,7.5
1939,15.843,271,7.2,7.5
1939,15.843,271,7.2,7.5
1994,24.238,854,6.77,6.7
2002,38.25,1532,7.4,7.7
1942,8.923,206,7.044,7.6
1942,8.923,206,7.044,7.6
1942,8.923,206,7.044,7.6
1983,8.015,236,6.7,6.6
2000,9.756,305,6.825,7.5
2000,9.756,305,6.825,7.5
1938,11.872,405,7.489,7.8
1938,11.872,405,7.489,7.8
1938,11.872,405,7.489,7.8
1938,11.872,405,7.489,7.8
1966,3.532,41,6.3,6.0
1974,23.231,3145,7.9,8.0
1969,11.138,541,7.81,8.1
1969,11.138,541,7.81,8.1
1983,7.485,864,7.426,7.6
2012,26.245,4544,6.989,7.4
2012,26.245,4544,6.989,7.4
2012,26.245,4544,6.989,7.4
1964,18.537,346,7.5,7.6
1964,18.537,346,7.5,7.6
1964,18.537,346,7.5,7.6
1964,18.537,346,7.5,7.6
1964,18.537,346,7.5,7.6
