Winner,Category,Genres,Director,Popularity
False,Best Cinematography,"Drama, Mystery, Thriller",Joel Coen,25.6
False,Best Original Screenplay,"Action, Drama, Thriller",John Guillermin,12.2
True,Best Supporting Actor,"Adventure, Drama, Western",John Huston,13.1
True,Best Director,"Adventure, Drama, Western",John Huston,13.1
False,Best Picture,"Adventure, Drama, Western",John Huston,13.1
False,Best Cinematography,"Drama, Fantasy",Terrence Malick,24.8
False,Best Director,"Drama, Fantasy",Terrence Malick,24.8
False,Best Picture,"Drama, Fantasy",Terrence Malick,24.8
False,Best Actress,"Drama, Romance",Edmund Goulding,1.9
False,Best Supporting Actor,"Drama, History, Thriller",Aaron Sorkin,24.4
False,Best Cinematography,"Drama, History, Thriller",Aaron Sorkin,24.4
False,Best Picture,"Drama, History, Thriller",Aaron Sorkin,24.4
False,Best Original Screenplay,"Drama, History, Thriller",Aaron Sorkin,24.4
True,Best Actress,Drama,Peter Masterson,4.9
False,Best Adapted Screenplay,Drama,Peter Masterson,4.9
False,Best Supporting Actor,"Comedy, Drama",Peter Weir,70.7
False,Best Director,"Comedy, Drama",Peter Weir,70.7
False,Best Original Screenplay,"Comedy, Drama",Peter Weir,70.7
False,Best Supporting Actor,"Thriller, War",John Frankenheimer,6.5
False,Best Actress,"Drama, Romance",Herbert Ross,6.5
False,Best Actress,"Drama, Romance",Herbert Ross,6.5
False,Best Supporting Actress,"Drama, Romance",Herbert Ross,6.5
False,Best Cinematography,"Drama, Romance",Herbert Ross,6.5
False,Best Director,"Drama, Romance",Herbert Ross,6.5
False,Best Picture,"Drama, Romance",Herbert Ross,6.5
False,Best Original Screenplay,"Drama, Romance",Herbert Ross,6.5
False,Best Actor,"Biography, Comedy, Drama",Fernando Meirelles,15.7
False,Best Supporting Actor,"Biography, Comedy, Drama",Fernando Meirelles,15.7
False,Best Adapted Screenplay,"Biography, Comedy, Drama",Fernando Meirelles,15.7
False,Best Original Screenplay,"Drama, Romance",Herbert Ross,19.6
False,Best Cinematography,"Drama, Romance",Philip Kaufman,13.3
False,Best Adapted Screenplay,"Drama, Romance",Philip Kaufman,13.3
False,Best Cinematography,"Fantasy, Horror, Mystery",Lewis Allen,7.3
False,Best Actress,"Biography, Drama, Music",Lee Daniels,15.9
False,Best Actress,"Drama, Musical, Romance",Jacques Demy,4.5
False,Best Cinematography,"Biography, Comedy, Musical",Charles Walters,4.5
True,Best Supporting Actor,"Crime, Drama, Thriller",Brian De Palma,29.6
True,Best Supporting Actor,"Crime, Drama, Mystery",Bryan Singer,62.3
True,Best Original Screenplay,"Crime, Drama, Mystery",Bryan Singer,62.3
True,Best Supporting Actress,"Biography, Comedy, Musical",Charles Walters,4.9
False,Best Actor,Drama,William K. Howard,1.7
False,Best Actress,"Drama, Romance",Tay Garnett,3.0
False,Best Actor,Drama,Sidney Lumet,19.2
False,Best Supporting Actor,Drama,Sidney Lumet,19.2
False,Best Director,Drama,Sidney Lumet,19.2
False,Best Picture,Drama,Sidney Lumet,19.2
False,Best Adapted Screenplay,Drama,Sidney Lumet,19.2
False,Best Actor,Drama,Tom McCarthy,9.9
False,Best Original Screenplay,Drama,Harold S. Bucquet,1.3
True,Best Actor,Drama,Victor Fleming,1.4
False,Best Actress,"Drama, Romance",Anthony Asquith,12.3
False,Best Cinematography,"Drama, Romance",Sydney Pollack,12.3
True,Best Supporting Actor,"Drama, Western",William Wyler,6.9
True,Best Actor,Drama,Darren Aronofsky,45.4
False,Best Supporting Actress,Drama,Darren Aronofsky,45.4
False,Best Supporting Actress,Drama,Lindsay Anderson,4.9
False,Best Actress,"Drama, Romance",Sydney Pollack,3.0
False,Best Cinematography,"Drama, Romance, War",Clarence Brown,4.7
False,Best Picture,Drama,Irving Cummings,2.2
False,Best Cinematography,"Drama, Mystery, Thriller",Michael Haneke,20.0
False,Best Adapted Screenplay,"Crime, Drama",Ramin Bahrani,18.5
False,Best Actress,Drama,Björn Runge,11.7
False,Best Actress,"Drama, Romance",Iain Softley,11.7
False,Best Cinematography,"Drama, Romance",Iain Softley,11.7
False,Best Adapted Screenplay,"Drama, Romance",Iain Softley,11.7
False,Best Cinematography,Drama,Bryan Forbes,11.9
False,Best Cinematography,"Adventure, Family, Fantasy","Victor Fleming, King Vidor",77.9
False,Best Picture,"Adventure, Family, Fantasy","Victor Fleming, King Vidor",77.9
False,Best Actor,"Biography, Comedy, Crime",Martin Scorsese,122.5
False,Best Supporting Actor,"Biography, Comedy, Crime",Martin Scorsese,122.5
False,Best Director,"Biography, Comedy, Crime",Martin Scorsese,122.5
False,Best Picture,"Biography, Comedy, Crime",Martin Scorsese,122.5
False,Best Adapted Screenplay,"Biography, Comedy, Crime",Martin Scorsese,122.5
False,Best Cinematography,"Adventure, Family, Fantasy",Sidney Lumet,4.0
False,Best Supporting Actor,"Comedy, Drama",George Roy Hill,9.3
False,Best Supporting Actress,"Comedy, Drama",George Roy Hill,9.3
False,Best Original Screenplay,"Comedy, Drama, Romance",Joachim Trier,23.9
False,Best Actor,"Drama, Sport",Darren Aronofsky,13.0
False,Best Supporting Actress,"Drama, Sport",Darren Aronofsky,13.0
True,Best Supporting Actress,"Drama, Romance, War",Peter Weir,11.6
False,Best Actor,"Drama, Family, Western",Clarence Brown,7.1
False,Best Actress,"Drama, Family, Western",Clarence Brown,7.1
True,Best Cinematography,"Drama, Family, Western",Clarence Brown,7.1
False,Best Director,"Drama, Family, Western",Clarence Brown,7.1
False,Best Picture,"Drama, Family, Western",Clarence Brown,7.1
False,Best Cinematography,"Comedy, Drama","Richard Wallace, Lewis Milestone, Gilbert Pratt",2.3
False,Best Cinematography,"Adventure, Family, Fantasy","Henry Levin, George Pal",9.0
False,Best Supporting Actor,"Action, Drama, War",Edward Dmytryk,4.4
False,Best Cinematography,Drama,Vincent Sherman,4.4
False,Best Director,"Drama, History, War",Jonathan Glazer,84.3
False,Best Picture,"Drama, History, War",Jonathan Glazer,84.3
False,Best Adapted Screenplay,"Drama, History, War",Jonathan Glazer,84.3
False,Best Actress,"Drama, Romance",E. Mason Hopper,2.4
False,Best Actress,"Adventure, Crime, Drama",Ridley Scott,34.6
False,Best Actress,"Adventure, Crime, Drama",Ridley Scott,34.6
False,Best Cinematography,"Adventure, Crime, Drama",Ridley Scott,34.6
False,Best Director,"Adventure, Crime, Drama",Ridley Scott,34.6
True,Best Original Screenplay,"Adventure, Crime, Drama",Ridley Scott,34.6
False,Best Actress,"Comedy, Mystery, Romance",Richard Boleslawski,2.8
True,Best Actor,Drama,Paul Thomas Anderson,40.1
True,Best Cinematography,Drama,Paul Thomas Anderson,40.1
False,Best Director,Drama,Paul Thomas Anderson,40.1
False,Best Picture,Drama,Paul Thomas Anderson,40.1
False,Best Adapted Screenplay,Drama,Paul Thomas Anderson,40.1
False,Best Supporting Actress,"Drama, Romance",William Wyler,3.2
False,Best Supporting Actor,"Drama, Romance",Garson Kanin,1.6
True,Best Supporting Actor,Drama,Vincent Sherman,14.3
False,Best Actress,Drama,Sydney Pollack,14.3
False,Best Supporting Actress,Drama,Sydney Pollack,14.3
False,Best Director,Drama,Sydney Pollack,14.3
False,Best Supporting Actress,Drama,Catherine Hardwicke,26.2
False,Best Cinematography,"Drama, History, War",Mervyn LeRoy,10.7
False,Best Cinematography,"Drama, Romance, War",Anatole Litvak,2.5
False,Best Actor,Drama,Sydney Pollack,7.2
False,Best Actress,"Drama, Sport",Lindsay Anderson,7.2
False,Best Supporting Actress,"Drama, Sport",Lindsay Anderson,7.1
False,Best Original Screenplay,"Comedy, Musical, Romance",George Roy Hill,10.4
False,Best Cinematography,"Comedy, Drama, Musical",George Sidney,3.2
False,Best Supporting Actor,"Comedy, Crime, Drama",Martin McDonagh,27.3
True,Best Supporting Actor,"Comedy, Crime, Drama",Martin McDonagh,27.3
True,Best Actress,"Comedy, Crime, Drama",Martin McDonagh,27.3
False,Best Picture,"Comedy, Crime, Drama",Martin McDonagh,27.3
False,Best Original Screenplay,"Comedy, Crime, Drama",Martin McDonagh,27.3
True,Best Cinematography,"Drama, Romance",Jean Negulesco,4.4
False,Best Picture,"Drama, Romance",Jean Negulesco,4.4
False,Best Actress,"Drama, Romance",Frank Borzage,4.2
False,Best Picture,"Comedy, Musical, Romance",Henry Koster,3.7
False,Best Original Screenplay,"Adventure, Comedy, Family",Ken Annakin,10.4
False,Best Supporting Actress,"Comedy, Crime, Thriller",Danny DeVito,12.9
False,Best Actor,"Crime, Drama, Film-Noir",Josef von Sternberg,3.2
False,Best Supporting Actor,Drama,Ingmar Bergman,13.5
False,Best Actor,"Biography, Comedy, Drama",Lin-Manuel Miranda,18.3
False,Best Actor,"Drama, Mystery, Thriller",Tomas Alfredson,23.6
False,Best Adapted Screenplay,"Drama, Mystery, Thriller",Tomas Alfredson,23.6
False,Best Actress,"Drama, Romance",James Cameron,165.4
False,Best Supporting Actress,"Drama, Romance",James Cameron,165.4
True,Best Cinematography,"Drama, Romance",James Cameron,165.4
True,Best Director,"Drama, Romance",James Cameron,165.4
True,Best Picture,"Drama, Romance",James Cameron,165.4
False,Best Supporting Actor,"Comedy, Drama, War",Alan Johnson,7.8
True,Best Cinematography,"Mystery, Romance, Thriller",Alfred Hitchcock,20.5
True,Best Actress,"Drama, Romance",Mitchell Leisen,4.2
True,Best Actor,"Crime, Drama",Robert Mulligan,29.4
False,Best Supporting Actress,"Crime, Drama",Robert Mulligan,29.4
False,Best Cinematography,"Crime, Drama",Robert Mulligan,29.4
False,Best Director,"Crime, Drama",Robert Mulligan,29.4
False,Best Picture,"Crime, Drama",Robert Mulligan,29.4
False,Best Actress,Drama,Michael Morris,7.4
False,Best Cinematography,"Drama, Romance, War",H. Bruce Humberstone,2.1
False,Best Actress,"Biography, Drama, Romance",Brian Gilbert,4.7
False,Best Supporting Actress,"Biography, Drama, Romance",Brian Gilbert,4.7
False,Best Actor,"Adventure, Comedy, History",Tony Richardson,10.2
False,Best Supporting Actor,"Adventure, Comedy, History",Tony Richardson,10.2
False,Best Supporting Actress,"Adventure, Comedy, History",Tony Richardson,10.2
False,Best Supporting Actress,"Adventure, Comedy, History",Tony Richardson,10.2
False,Best Supporting Actress,"Adventure, Comedy, History",Tony Richardson,10.2
True,Best Director,"Adventure, Comedy, History",Tony Richardson,10.2
True,Best Picture,"Adventure, Comedy, History",Tony Richardson,10.2
False,Best Original Screenplay,Comedy,Garson Kanin,2.2
False,Best Actress,"Drama, Musical",Ken Russell,12.2
False,Best Actor,"Comedy, Drama, Romance",Sydney Pollack,19.3
False,Best Supporting Actress,"Comedy, Drama, Romance",Sydney Pollack,19.3
True,Best Supporting Actress,"Comedy, Drama, Romance",Sydney Pollack,19.3
False,Best Cinematography,"Comedy, Drama, Romance",Sydney Pollack,19.3
False,Best Director,"Comedy, Drama, Romance",Sydney Pollack,19.3
False,Best Picture,"Comedy, Drama, Romance",Sydney Pollack,19.3
False,Best Original Screenplay,"Comedy, Drama, Romance",Sydney Pollack,19.3
False,Best Picture,"Action, Drama",Joseph Kosinski,183.2
False,Best Adapted Screenplay,"Action, Drama",Joseph Kosinski,183.2
False,Best Picture,"Comedy, Musical, Romance",Mark Sandrich,10.0
True,Best Supporting Actor,"Adventure, Comedy, Crime",Jules Dassin,8.0
False,Best Supporting Actor,"Comedy, Fantasy, Romance",Norman Z. McLeod,9.4
False,Best Original Screenplay,"Biography, Comedy, Drama",Mike Leigh,7.3
False,Best Cinematography,"Action, Drama, History","Richard Fleischer, Kinji Fukasaku, Toshio Masuda",12.8
False,Best Supporting Actress,"Drama, Music, Romance",Charles Walters,3.2
False,Best Supporting Actor,"Comedy, Drama, Romance",Victor Fleming,4.1
False,Best Original Screenplay,"Animation, Adventure, Comedy",John Lasseter,136.7
False,Best Picture,"Animation, Adventure, Comedy",Lee Unkrich,94.1
False,Best Adapted Screenplay,"Animation, Adventure, Comedy",Lee Unkrich,94.1
False,Best Picture,"Action, Adventure, Drama",W.S. Van Dyke,1.2
True,Best Supporting Actor,"Crime, Drama, Thriller",Steven Soderbergh,18.6
True,Best Director,"Crime, Drama, Thriller",Steven Soderbergh,18.6
False,Best Picture,"Crime, Drama, Thriller",Steven Soderbergh,18.6
True,Best Adapted Screenplay,"Crime, Drama, Thriller",Steven Soderbergh,18.6
True,Best Actor,"Crime, Drama, Thriller",Antoine Fuqua,38.9
False,Best Supporting Actor,"Crime, Drama, Thriller",Antoine Fuqua,38.9
False,Best Adapted Screenplay,Drama,Danny Boyle,33.6
False,Best Actress,"Adventure, Comedy, Drama",Duncan Tucker,10.5
False,Best Actress,"Comedy, Crime, Drama",George Cukor,3.4
False,Best Cinematography,"Comedy, Crime, Drama",George Cukor,3.4
False,Best Supporting Actor,Drama,Mark Robson,2.0
False,Best Director,"Comedy, Drama",Ruben Östlund,29.2
False,Best Picture,"Comedy, Drama",Ruben Östlund,29.2
False,Best Original Screenplay,"Comedy, Drama",Ruben Östlund,29.2
False,Best Actor,"Comedy, Drama",Bob Clark,2.0
False,Best Supporting Actor,"Action, Comedy, War",Ben Stiller,45.7
True,Best Actor,"Adventure, Drama, Western",Henry Hathaway,16.3
False,Best Actor,"Drama, Western","Ethan Coen, Joel Coen",23.3
False,Best Supporting Actress,"Drama, Western","Ethan Coen, Joel Coen",23.3
False,Best Cinematography,"Drama, Western","Ethan Coen, Joel Coen",23.3
False,Best Director,"Drama, Western","Ethan Coen, Joel Coen",23.3
False,Best Picture,"Drama, Western","Ethan Coen, Joel Coen",23.3
False,Best Adapted Screenplay,"Drama, Western","Ethan Coen, Joel Coen",23.3
False,Best Actor,"Biography, Drama",Jay Roach,11.7
False,Best Supporting Actor,"Biography, Comedy, Drama",Francis Ford Coppola,14.4
False,Best Actress,"Comedy, Drama",Gavin O'Connor,3.2
False,Best Actor,"Drama, War",Henry King,9.7
True,Best Supporting Actor,"Drama, War",Henry King,9.7
False,Best Picture,"Drama, War",Henry King,9.7
False,Best Supporting Actress,"Drama, Romance",Bud Yorkin,3.1
False,Best Supporting Actor,Drama,Boris Sagal,1.0
True,Best Director,"Adventure, Comedy, Romance",Lewis Milestone,2.1
False,Best Actress,Drama,"Jean-Pierre Dardenne, Luc Dardenne",8.3
False,Best Original Screenplay,"Comedy, Drama, Romance",Stanley Donen,11.0
False,Best Cinematography,"Drama, Romance",Robert Wise,3.7
False,Best Original Screenplay,"Comedy, Drama, Music",Richard Thorpe,2.4
True,Best Actress,"Drama, War",Vittorio De Sica,9.5
False,Best Actor,Drama,Victor Nunez,4.5
False,Best Cinematography,"Biography, Drama, Sport",Angelina Jolie,26.6
False,Best Actor,Drama,John Huston,8.0
False,Best Actress,"Drama, Romance, Thriller",Adrian Lyne,56.3
False,Best Actor,"Drama, Western",Clint Eastwood,33.4
True,Best Supporting Actor,"Drama, Western",Clint Eastwood,33.4
False,Best Cinematography,"Drama, Western",Clint Eastwood,33.4
True,Best Director,"Drama, Western",Clint Eastwood,33.4
True,Best Picture,"Drama, Western",Clint Eastwood,33.4
False,Best Original Screenplay,"Drama, Western",Clint Eastwood,33.4
False,Best Director,"Action, Drama, History",Paul Greengrass,20.2
False,Best Picture,"Animation, Adventure, Comedy","Pete Docter, Bob Peterson",93.3
False,Best Original Screenplay,"Animation, Adventure, Comedy","Pete Docter, Bob Peterson",93.3
False,Best Actor,"Comedy, Drama, Romance",Jason Reitman,20.4
False,Best Supporting Actress,"Comedy, Drama, Romance",Jason Reitman,20.4
False,Best Supporting Actress,"Comedy, Drama, Romance",Jason Reitman,20.4
False,Best Director,"Comedy, Drama, Romance",Jason Reitman,20.4
False,Best Picture,"Comedy, Drama, Romance",Jason Reitman,20.4
False,Best Adapted Screenplay,"Comedy, Drama, Romance",Jason Reitman,20.4
False,Best Actress,"Drama, Romance",Wesley Ruggles,0.8
False,Best Actor,"Comedy, Drama, Romance",Roger Michell,5.6
False,Best Actress,"Crime, Drama",Mike Leigh,9.7
False,Best Director,"Crime, Drama",Mike Leigh,9.7
False,Best Original Screenplay,"Crime, Drama",Mike Leigh,9.7
False,Best Actor,"Biography, Comedy, Drama",Adam McKay,13.6
False,Best Supporting Actor,"Biography, Comedy, Drama",Adam McKay,13.6
False,Best Supporting Actress,"Biography, Comedy, Drama",Adam McKay,13.6
False,Best Director,"Biography, Comedy, Drama",Adam McKay,13.6
False,Best Picture,"Biography, Comedy, Drama",Adam McKay,13.6
False,Best Original Screenplay,"Biography, Comedy, Drama",Adam McKay,13.6
True,Best Supporting Actress,"Comedy, Drama, Romance",Woody Allen,18.9
False,Best Supporting Actor,"Comedy, Music, Romance",Blake Edwards,6.9
False,Best Actress,"Comedy, Music, Romance",Blake Edwards,6.9
False,Best Supporting Actress,"Comedy, Music, Romance",Blake Edwards,6.9
False,Best Adapted Screenplay,"Comedy, Music, Romance",Blake Edwards,6.9
False,Best Original Screenplay,Drama,Federico Fellini,11.4
False,Best Picture,"Biography, Western","Jack Conway, Howard Hawks, William A. Wellman",1.2
False,Best Actor,"Biography, Drama, History",Elia Kazan,10.5
True,Best Supporting Actor,"Biography, Drama, History",Elia Kazan,10.5
False,Best Cinematography,"Comedy, Romance",George Stevens,5.4
False,Best Actress,"Comedy, Drama",Pedro Almodóvar,12.7
False,Best Supporting Actress,"Drama, War",Stuart Rosenberg,6.7
False,Best Actor,"Comedy, Drama",Barry Levinson,16.9
False,Best Adapted Screenplay,"Comedy, Drama",Barry Levinson,16.9
False,Best Actress,Terence Young,Thriller,14.4
False,Best Supporting Actor,"Action, Drama, War",John Farrow,4.1
False,Best Director,"Action, Drama, War",John Farrow,4.1
False,Best Original Screenplay,"Action, Drama, War",John Farrow,4.1
False,Best Actor,"Biography, Drama, Music",James Mangold,35.4
True,Best Actress,"Biography, Drama, Music",James Mangold,35.4
True,Best Actor,"Crime, Drama",Oliver Stone,20.6
False,Best Original Screenplay,"Animation, Adventure, Family",Andrew Stanton,84.4
False,Best Cinematography,"Drama, History, War",King Vidor,16.1
False,Best Director,"Drama, History, War",King Vidor,16.1
False,Best Cinematography,"Adventure, Drama, War",Steven Spielberg,23.6
False,Best Picture,"Adventure, Drama, War",Steven Spielberg,23.6
False,Best Cinematography,"Action, Drama, Sci-Fi",John Badham,24.8
False,Best Original Screenplay,"Action, Drama, Sci-Fi",John Badham,24.8
False,Best Supporting Actor,"Action, Drama, Sport",Gavin O'Connor,59.8
True,Best Actor,"Drama, Thriller","Herman Shumlin, Hal Mohr",3.9
False,Best Supporting Actress,"Drama, Thriller","Herman Shumlin, Hal Mohr",3.9
False,Best Cinematography,"Drama, Romance, War",Mervyn LeRoy,12.6
False,Best Director,"Drama, Romance",Frank Lloyd,1.5
True,Best Supporting Actor,"Crime, Drama, Musical","Robert Wise, Jerome Robbins",18.9
