IMDb_Rating,Popularity,Vote_Average,Category,Winner
8.266533265824057,40.19314657215368,8.139919959494435,4,1
7.854605315189165,13.127631891134985,7.509210630378329,0,1
7.6,10.6,7.3,0,1
6.821862939214038,23.588260143624566,6.75546573480351,4,1
7.7,35.7,7.5,0,1
8.6,19.0,8.3,1,1
7.8,12.661048184974598,7.353682728324866,0,1
8.0,18.5,7.6,0,1
7.0,6.890958217838314,6.5,4,1
8.0,30.7,7.7,1,1
7.5,8.012657786190763,7.312657786190763,8,1
8.5,64.8,8.4,7,1
8.1,29.0,8.0,3,1
7.816196543584934,11.044131029056622,7.2,8,1
6.900722815456597,14.480289126182639,6.4408673785479165,5,1
6.447587243357914,15.473100684378897,6.431724828905276,5,1
8.323601566055673,69.07080469816702,8.111800783027835,3,1
7.335244381979766,7.782377809010116,7.05286657296965,3,1
8.0,18.5,7.6,1,1
7.4728452952588755,7.154309409482249,6.408618818964497,0,1
8.1,57.2,7.9,6,1
7.7,15.510274825245242,7.3,0,1
8.905480237636235,112.08959328323566,8.581096047527247,2,1
8.613206654926692,81.64339667253665,8.434904991195019,5,1
8.442480640574658,129.9021084127819,8.213984512459726,2,1
7.440651423702406,7.218697152595187,6.537394305190374,0,1
7.689572672592617,35.67914534518524,7.489572672592617,1,1
8.708366741093478,111.02518040190478,8.541673348218696,2,1
7.653303200003639,9.74669679999636,7.053303200003639,5,1
7.897888776108271,35.897888776108275,7.763851701477695,5,1
7.576179402294469,9.811910298852766,6.9702242528680864,6,1
7.4,20.5,7.291728453847565,0,1
8.234556313969595,40.14837883955744,8.120733788381758,2,1
7.213357329965509,14.686642670034491,6.865342931986204,0,1
6.7,2.6220420452785795,6.261021022639289,1,1
8.517507821162374,129.4819562014907,8.274006256929898,5,1
7.313345201825091,14.040035605475275,7.013345201825091,3,1
7.757180916360715,22.228457250917852,7.657180916360716,0,1
7.8,14.7,7.5,6,1
7.594298381681604,9.782895145044813,7.0114032366367915,8,1
8.215523095563139,31.311192261092156,8.0,1,1
7.950925464562529,33.46226863385937,7.65092546456253,4,1
7.4,14.8,7.1,8,1
7.2,23.692373944965297,6.9,4,1
7.476795463730366,14.423204536269633,7.076795463730366,0,1
8.3,22.9,8.2,6,1
7.9435370949002735,13.312925810199452,7.7,0,1
8.293017096543844,33.120948710368474,7.993017096543842,2,1
7.993450778556509,162.81452845993658,7.946725389278255,0,1
7.262076126767831,3.997245676060699,6.8,4,1
7.0,7.958265245332674,6.527823169778218,5,1
7.252538830249217,27.722038031375913,7.076269415124608,1,1
6.812448877344738,6.024897754689476,6.449795509378954,0,1
8.191403618328449,57.45266625035189,8.236561447331379,4,1
7.644312118349913,23.1,7.516468177524869,0,1
7.887039934880456,24.977760390717265,7.887039934880456,5,1
6.435221646282882,2.3267242380099122,5.632389176858559,0,1
7.216805308391037,7.194398230536321,6.866389383217927,0,1
8.195864834754925,165.85724565371217,8.061380818957232,1,1
7.395081321570014,14.19016264314003,7.047540660785007,8,1
7.4365660260288795,19.753735895884482,7.13656602602888,6,1
7.7,35.7,7.5,0,1
7.131442419499272,18.0,7.010480806499757,7,1
7.3,10.44985707995057,7.0,4,1
7.9229759760195,18.5,7.6,2,1
7.813417983477764,12.2,7.513417983477765,1,1
7.695193546202331,63.46201613449418,7.4,7,1
7.22219550491703,17.12219550491703,7.0,1,1
7.373115170942683,14.146230341885367,7.146230341885366,8,1
8.177078061826387,31.908312247305552,8.077078061826388,1,1
8.998559374167193,108.1051862529981,8.599711874833439,2,1
8.170521657289685,57.01664369104682,7.9705216572896855,1,1
6.444193099998301,1.9697838999960342,5.618602300000567,1,1
7.7,23.1,7.655206936465338,0,1
7.5415797500687445,13.71684049986251,7.424739250206235,0,1
7.671965381661053,10.587861526644211,7.3,4,1
6.537116161478574,11.737116161478575,6.262883838521426,0,1
7.152094729327315,15.973952635336342,7.2,0,1
7.8,71.2,7.8,1,1
8.188627902637753,60.67156975659439,8.053399219744046,8,1
6.381503761774858,3.3203759404437143,6.081503761774858,8,1
8.677011517464193,128.58873550220054,8.401609213971353,2,1
7.210781602476466,19.79281226501569,6.917969337460777,6,1
7.9,12.2,7.6,4,1
7.8,18.127677081073404,7.506919270268351,1,1
8.1,19.0,7.8,0,1
7.526290344956795,9.873709655043205,7.2,3,1
7.4,7.105081637732933,6.8974591811335335,4,1
8.326099314522487,130.55384383867406,8.120879451617988,2,1
8.336438776125322,78.18602550743606,8.104658164187983,5,1
9.0,112.6,8.6,2,1
8.057917525537473,30.815835051074945,7.815835051074945,0,1
7.8,71.2,7.8,1,1
6.22150347593347,1.9086013903733878,5.330104866306858,1,1
8.0,43.6,7.8,0,1
7.364661885964144,19.882330942982072,7.064661885964143,6,1
7.121798466506703,7.843596933013407,6.878201533493297,7,1
7.254380572786624,7.945619427213376,6.854380572786624,6,1
7.6900133178863825,10.719973364227235,7.290013317886382,4,1
6.9,6.131195555616398,6.662391111232797,0,1
7.245133330132488,27.730677781512096,7.072566665066244,6,1
8.3,82.1468320592072,8.173320610830215,5,1
8.0,43.85147960786371,7.8,4,1
8.941876593417478,144.72037225315543,8.47093829670874,5,1
7.310230808833774,9.879538382332452,7.010230808833774,8,1
7.306284364302255,28.22513745720902,7.590573453546618,2,1
8.094480170024305,78.457060552579,7.847240085012153,5,1
6.598145667601844,9.3,6.365121389668203,6,1
7.4,21.6,7.2,1,1
8.0,18.1,7.7,1,1
7.989942599726007,22.955028700136996,7.744971299863003,0,1
7.475529403930156,32.42658821179047,7.351058807860313,5,1
7.604165681838268,9.795834318161733,7.004165681838268,0,1
8.21929427387761,28.960235242040795,8.0,3,1
7.147538193595612,12.223769096797806,6.976230903202194,4,1
7.3,13.136475666852277,6.8090162220984825,4,1
6.919824211061921,5.046549474041281,6.766373685103202,6,1
7.534058395353043,18.87801946511768,7.278019465117681,1,1
7.8736963466167245,15.947392693233448,7.647392693233449,0,1
8.05715748415809,165.64287974824433,7.985722264086231,1,1
8.345213241950933,73.86985783869937,7.902748782276089,1,1
8.061807527504271,21.192361505500855,7.684723011001709,2,1
7.114774097071191,4.823483935285873,6.491290161785318,6,1
7.689679904758467,8.226453269838979,7.336773365080511,1,1
7.24539135256757,28.027217433496624,7.090869595354731,1,1
7.743550762547219,8.469347712358342,7.243550762547219,1,1
8.466790063460687,61.93469069806755,8.233209936539314,0,1
7.8,20.0,7.5,0,1
7.5,14.4,7.321707967336388,0,1
7.956284369853638,62.999062953045325,7.578610708404157,5,1
7.107442012343394,9.692557987656608,6.671628008228929,5,1
7.757064962388093,12.8,7.442935037611907,0,1
8.156809251233787,31.827237004935146,8.056809251233787,0,1
7.366300734614177,13.26520293845671,7.032601469228355,0,1
9.09032359276087,171.20972347061954,8.59032359276087,2,1
8.32755306890783,61.01888267226958,8.21547858039247,8,1
7.367558009195026,31.089303889659686,7.270232036780104,5,1
8.2,78.8,7.9,8,1
7.3,10.382976312028765,7.0170236879712355,8,1
8.1,22.9,7.9,2,1
8.583542300885927,81.65822884955703,8.412656725664446,5,1
7.337871524547029,17.920709491817657,7.0,7,1
7.639068885734929,9.669534442867464,7.054301664301196,5,1
6.7,14.4,6.2,5,1
8.1,27.3,8.1,2,1
8.1,14.781213531449296,7.8,1,1
7.639670819428505,20.661975083428967,7.4,0,1
7.615959471103053,24.805319823701016,7.8053198237010175,8,1
6.982085053308733,3.335829893382533,6.111943297794178,8,1
7.435821140773014,18.69850731553619,7.001492684463809,6,1
8.1,57.450674744139064,8.025337372069531,4,1
7.401958221282476,8.9,7.198041778717524,4,1
6.871747633334673,12.552168244443552,6.747831755556449,2,1
8.734631322356583,111.16700914072554,8.546926264471317,2,1
8.130191467023614,43.92547866755904,7.865095733511807,7,1
7.171081765051531,12.235540882525765,6.9644591174742345,4,1
7.44387064570516,23.04387064570516,7.187741291410319,3,1
7.71077120413089,31.243849607229055,7.477692801032723,0,1
7.6,10.979501879047318,7.359003758094637,4,1
8.1,22.9,7.9,1,1
7.414079628570073,21.0,7.376053085713382,6,1
7.6,9.179215022358914,6.979215022358915,5,1
7.430561112193284,19.23887777561343,7.2152805560966415,6,1
6.7684852960867445,1.5890882234795318,6.742426480433724,0,1
7.455247464995031,9.94475253500497,7.072376267502484,6,1
7.309173338073776,22.001834667614755,7.209173338073776,8,1
8.763632590457629,108.95092267435254,8.552726518091525,2,1
7.7,15.628073710825669,7.328073710825668,1,1
8.450835692865855,64.47223795243903,8.30167138573171,0,1
7.007154325559948,9.871436217039966,6.692845674440052,5,1
7.6,10.91901398126394,7.238027962527883,4,1
6.710520950082711,11.905260475041356,6.594739524958644,0,1
7.6,11.0,7.4,4,1
7.627501883007595,9.634988701954432,7.227501883007595,0,1
7.692237398192076,8.407762601807924,7.353881300903962,1,1
7.393937107393353,14.28181132218006,7.093937107393353,8,1
7.1,20.9,6.9,7,1
7.369009655823785,14.207028967471354,7.069009655823784,8,1
7.6,10.6,7.3,1,1
7.601612532298617,24.800537510766205,7.800537510766206,6,1
7.6,18.9,7.3,0,1
7.704456382344868,38.99554361765513,7.213369147034604,7,1
7.8,71.2,7.8,2,1
7.9396166599845,17.820766680031,7.5,1,1
8.023891169397613,43.31330596722865,7.823891169397612,7,1
8.0,74.1,7.5,0,1
7.2949071196314845,8.905092880368516,7.184721358894453,8,1
7.896231020298779,12.188693060896334,7.596231020298778,1,1
7.262090859021771,10.262090859021772,7.137909140978229,5,1
6.592866028701488,11.79286602870149,6.207133971298512,0,1
8.2,40.1,8.1,7,1
8.2,17.7,8.1,1,1
7.463938412915445,9.99015396771139,7.163938412915445,3,1
6.4292989717569204,4.17070102824308,6.083439177405536,8,1
8.3,22.9,8.2,0,1
6.840811525779497,11.386396158073502,6.454415367705996,6,1
7.351866662346434,4.9,7.203733324692867,8,1
6.861395196393226,2.0204650654644087,6.6,5,1
8.702304693707042,142.4611195971794,8.334869795804694,0,1
8.0,18.5,7.6,4,1
7.4005018630674915,19.301505589202474,7.2010037261349815,6,1
7.5,11.647276733924608,7.205446532150782,0,1
8.039185829640907,22.9,7.678371659281815,0,1
7.6932023880225735,43.42955688223476,7.5954682586817155,6,1
8.089110668601895,29.02177866279621,7.9782213372037925,3,1
7.827307729350671,25.618076811947986,7.545384541298659,6,1
6.900352799900145,7.650176399950072,6.600352799900145,3,1
7.977997779000424,14.759332593000142,7.677997779000425,6,1
7.723489989410551,25.98590600635367,7.8,0,1
7.6,9.513523830039231,7.0,0,1
7.1438234958939875,22.234264756159018,7.512353008212024,2,1
8.41641460824908,74.84740869844325,8.2,1,1
7.351632442743604,2.1355099236581383,6.624183778628198,0,1
7.0,9.3,6.7,8,1
7.7,15.835812888393528,7.5358128883935285,0,1
7.4,30.693485216121456,7.4,0,1
7.11277104445619,43.107095024697884,7.208514029637461,7,1
8.812330789654364,166.80996576582947,8.397634976175107,2,1
8.173212260684295,31.892849042737183,8.073212260684295,1,1
7.7289917887096085,18.642016422580785,7.493487683064412,2,1
7.849155578613787,29.139662231445513,7.649155578613787,5,1
7.618561777892991,14.360479407369004,7.179041185261994,0,1
8.185869038799348,17.681158718399132,8.08115871839913,1,1
7.503294731857396,21.1,7.306589463714793,7,1
8.121441244838131,47.267926846609726,7.9,7,1
7.585422190634087,13.629155618731826,7.55626657190226,0,1
7.6,10.6,7.3,6,1
7.669000006282821,10.461999987434359,7.3,4,1
8.1,14.730388051329669,7.8,6,1
7.9,165.4,7.9,1,1
7.146944188430084,23.35626976812288,7.090674420307203,6,1
7.6,18.9,7.3,2,1
8.681789534433287,128.5619786071736,8.405431627546628,2,1
7.6,9.8,7.028958602996326,0,1
7.4603064306170515,14.360306430617053,7.1,8,1
8.1,19.132918433831577,7.883540783084213,2,1
7.256884171600683,12.870652514802051,6.9,2,1
7.4,7.1,6.9,4,1
7.920796120848288,22.989601939575856,7.765597090636216,0,1
7.4,21.6,7.2,2,1
7.704605673418996,20.20921134683799,7.5,2,1
7.838384143528834,18.17676828705767,7.519192071764417,1,1
7.3,22.0,7.2,8,1
7.154405085136432,9.351468361712145,6.751468361712144,6,1
7.542482631866781,21.080827543955596,7.461655087911187,6,1
8.2,44.1,7.9,8,1
8.477096280346924,19.0,8.177096280346923,1,1
7.240276439846225,12.820829319538674,6.780552879692451,4,1
7.210535720242237,12.657857119031053,6.721071440484473,4,1
8.09995572185628,29.00008855628744,7.999911443712558,1,1
7.419723380671614,21.0,7.319723380671613,6,1
8.030761404928322,46.76918772710577,7.9,7,1
8.201982724786502,78.79107773846073,7.902974087179755,7,1
7.390969398607694,17.9,7.004515300696153,7,1
8.3,130.7,8.1,4,1
6.902544049562525,15.202544049562526,6.7512720247812625,0,1
8.0,18.5,7.6,2,1
8.1,19.063544364565953,7.863544364565953,4,1
7.9818556595530135,17.73628868089397,7.5,1,1
7.496738205165843,7.1065235896683125,6.3130471793366265,0,1
7.4,6.91154058568318,7.08845941431682,6,1
7.3,13.133309604772455,6.866690395227546,4,1
8.203102733141431,165.8684314966731,8.06532876353169,1,1
8.2,44.1,7.9,2,1
7.096221144687389,13.499244228937478,6.499244228937478,6,1
7.331793903845879,15.845470730769414,7.238632317307647,0,1
7.1147682508209025,9.914768250820902,6.542615874589549,5,1
6.858439610409267,6.058439610409266,6.516879220818533,0,1
8.5,109.9,8.5,2,1
8.1,19.119552719307553,7.890223640346224,1,1
8.012264438779473,18.56132219389737,7.624528877558948,4,1
7.197437223867926,9.28718611933963,6.8,8,1
7.319263429598291,31.922015348112332,7.019263429598291,5,1
8.1,19.364073535141788,7.8320367675708935,1,1
8.24964556539218,78.57659495573519,7.974468348088272,1,1
7.282955527520292,28.060086086580256,7.114347204700183,7,1
7.108735981322494,12.204367990661247,6.9956320093387525,4,1
9.0,112.6,8.6,2,1
7.135909985426782,9.060225036433046,6.903864978140173,6,1
7.0,6.644978043363182,6.344978043363183,0,1
7.92744774049037,27.256861935122593,7.75489548098074,1,1
6.5191598969445685,5.9,6.219159896944569,8,1
7.843667535796695,13.062005214780173,7.487335071593391,0,1
6.642750183132811,11.8,6.285500366265623,2,1
6.632633843093198,2.902098470720404,6.030535372372795,0,1
7.148102103287362,12.4,6.9,4,1
7.057525740125926,15.228092824842594,6.843144305094444,8,1
7.47096913704106,10.34301028765298,7.22795884938808,4,1
7.609624242822486,9.790375757177515,7.009624242822486,5,1
7.869169910091994,11.822924775229984,7.453754865137991,4,1
9.11981164750539,172.55142996149527,8.61981164750539,2,1
7.4,21.6,7.2,2,1
8.2,33.4,7.9,4,1
7.022222515199274,23.666666227201087,6.988888742400363,6,1
6.963351730714768,13.454450576904923,6.4544505769049225,8,1
7.5,29.0,7.3,1,1
7.9,12.2,7.6,4,1
7.640861065191679,9.42956946740416,7.12956946740416,3,1
7.218760496161923,13.359380248080962,7.1,0,1
8.0,36.0,7.9,8,1
6.572791506244006,2.1,5.745583012488012,0,1
8.017822880785884,25.80930627152847,7.8,8,1
7.770475819751035,20.05904836049793,7.5,0,1
7.587949657072812,8.45179862829125,7.4,2,1
7.58400095823232,14.75399976044192,7.284000958232319,5,1
7.8,14.3,7.3,5,1
7.934650646394751,50.22522920156588,7.96534935360525,7,1
7.295235874256349,8.90476412574365,7.185707622769049,8,1
6.94534984483364,7.0726749224168195,6.5,0,1
8.5,62.3,8.2,0,1
7.335260260592886,12.335260260592886,6.9,4,1
8.2,47.7,7.9,2,1
7.1,20.9,6.9,6,1
7.3,10.44632936532728,7.0,4,1
8.5,69.6,8.2,2,1
7.641994161270219,23.1,7.512991241905328,0,1
5.78620199417706,6.01728304949499,5.47930299126559,6,1
6.72572322570155,3.3,6.06081760367165,8,1
7.790659895888647,14.081319791777293,7.490659895888647,5,1
8.0,36.0,7.9,2,1
7.25904310898227,5.54095689101773,6.8,0,1
6.730665477821642,14.412266191128657,6.23679857338597,5,1
7.391347123560381,23.4,7.282694247120763,8,1
7.344625654776511,10.0,6.933876964329532,6,1
7.859887949785404,14.219775899570807,7.559887949785403,5,1
8.118568648981455,13.038926486736091,7.877852973472184,5,1
6.702018121337805,3.9030271820067073,6.302018121337805,8,1
8.2,17.7,8.1,2,1
7.3,13.264820314202026,6.7351796857979735,4,1
7.694809905641269,10.394809905641269,7.305190094358731,4,1
7.2,17.042664387151202,6.8382237418992,1,1
7.137983092331449,9.093025361502827,6.8379830923314495,8,1
8.126827526343579,31.707310105374315,8.02682752634358,4,1
7.192190677840776,4.971872881439483,7.028127118560517,6,1
8.2,32.0,8.1,2,1
7.151813787851675,9.3,6.775906893925837,6,1
7.6,10.6,7.3,0,1
7.610395920034278,9.2,7.031187760102834,0,1
8.0,32.7,7.7,3,1
8.098874557564319,25.59887455756432,7.69887455756432,0,1
7.77285614223658,20.34571228447316,7.5,2,1
7.737321762103807,22.087464352420763,7.637321762103808,2,1
7.867392945143491,36.265214109713014,7.701089417715237,1,1
7.800136824384271,12.199908783743819,7.500136824384271,1,1
7.859424883138494,11.9,7.5,4,1
7.8,71.2,7.8,6,1
8.0,18.3,7.7,6,1
6.3084942006925315,2.116988401385062,5.625482602077594,0,1
7.370079710094609,10.0,7.0102391302838285,6,1
8.3,130.7,8.1,2,1
7.482893943107869,19.134212113784262,7.241446971553934,6,1
7.975382970056922,13.626148910170766,7.549234059886157,0,1
8.10413427377838,19.312402821335144,7.804134273778381,2,1
7.1,17.707607858719324,6.853803929359662,0,1
7.396480739736895,23.4,7.344721109605343,8,1
7.6,10.6,7.3,0,1
7.9628434047419,18.2628434047419,7.6628434047419,8,1
8.003626504145076,12.096373495854923,7.703626504145077,1,1
7.108513076457874,23.719144872570208,6.944684101943833,6,1
7.974604313435256,29.1898417253741,7.774604313435256,2,1
8.0,29.2,7.8,3,1
7.125988274453588,4.003953097814353,6.8,8,1
7.931972490766981,19.15600916974434,7.675963321022642,0,1
7.7,10.7,7.3,0,1
7.241697939498559,20.97084896974928,7.183395878997119,7,1
8.1,22.9,7.9,2,1
7.69724199990401,10.708274000287968,7.30275800009599,4,1
7.8,18.279525458298643,7.54488136457466,1,1
7.436389998503896,11.77951250187013,7.084097499625973,0,1
8.0,18.3,7.7,0,1
7.0392939968756325,15.25088250390546,6.8294704976567235,5,1
7.339296378313013,5.598240945782533,6.878592756626026,8,1
6.761015247160924,3.4610152471609243,6.461015247160924,8,1
7.787487474285825,20.374974948571648,7.5,2,1
7.41962270819133,28.065424453284752,7.67476419261958,8,1
7.6,10.9,7.2,8,1
7.787656838276771,14.687656838276771,7.487656838276771,6,1
7.810379059903682,8.325947649759206,7.315568589855523,1,1
7.542651134011169,12.54265113401117,7.4,0,1
7.778660665202431,38.921339334797565,7.4359819956072934,2,1
7.432573097119202,4.099543858271522,6.8,8,1
8.015732628000183,8.662930512000731,7.615732628000183,6,1
7.488112560882293,14.388112560882293,7.1,0,1
7.8,23.829415742442883,7.523528085852372,0,1
8.0,18.664472358070043,7.632894471614009,0,1
8.1,57.2,7.9,4,1
7.490138045703979,9.2,7.0,0,1
8.162396804065283,22.9,7.924793608130567,2,1
7.703499915952928,18.693000168094144,7.455249873929391,6,1
7.3013345297965495,7.250667264898275,6.849332735101726,4,1
7.945105091528761,27.261276272882192,7.790210183057523,2,1
7.934600547470514,32.625257768537736,7.634600547470514,5,1
6.7,14.793575254007598,6.593575254007598,0,1
7.7,15.365348621072627,7.378217126309125,0,1
8.012438283124132,22.9,7.637314849372397,0,1
8.14049052789256,22.9,7.96073579183884,1,1
7.6,18.9,7.3,6,1
8.0,18.5,7.6,2,1
7.69024856743591,9.709751432564088,7.09024856743591,5,1
7.5,11.655898063409976,7.188203873180045,4,1
7.35010878802622,21.799564847895123,7.2,1,1
7.3,10.429380681703664,7.0,4,1
9.0,112.6,8.6,2,1
8.2,33.4,7.9,2,1
8.042959594357606,30.785919188715212,7.785919188715213,1,1
7.569116557599266,10.961766884801468,7.2,2,1
8.5,69.6,8.2,3,1
7.640753820615799,8.63554770763052,7.17630152824632,1,1
7.903848666101692,13.407697332203384,7.6,2,1
7.242882152725319,7.8,6.97144107636266,3,1
7.266726981681493,23.390493423337567,7.176233558343924,3,1
7.931981785301011,13.745345476465992,7.4773272617670035,5,1
7.927604612105917,30.7,7.6638023060529585,0,1
8.6,19.0,8.3,1,1
8.135430482491534,75.52202006616112,7.974006688720371,1,1
7.2,8.925005837217041,6.862502918608521,8,1
8.0,18.5,7.6,4,1
7.663282156993006,24.463282156993007,7.418358921503497,0,1
7.800303092295947,10.00090927688784,7.600303092295947,6,1
7.678732527232615,20.314178315178257,7.392910842410871,0,1
7.9,18.2,7.6,8,1
6.361178259127197,5.712940580290935,6.061178259127196,8,1
8.725340130302424,128.31809527030643,8.440272104241938,2,1
7.198190569807654,8.996381139615307,6.898190569807654,5,1
7.1,20.9,6.9,3,1
8.425746978057877,62.423755036570206,8.100995970743835,0,1
8.0,18.1,7.7,2,1
8.40654277969577,92.5915834302513,8.30654277969577,0,1
8.39604086833055,77.91781609251254,8.194061302495824,8,1
7.860931788901406,18.160931788901408,7.560931788901406,8,1
8.061714463900092,11.980857231950045,7.742571695850137,4,1
8.353006723725978,73.86466218418268,7.911841177680308,1,1
7.993499443183876,18.293499443183876,7.693499443183876,8,1
7.815270104753594,45.012513811443526,7.756945979049281,1,1
8.061007751507583,61.7732093018091,7.761007751507583,0,1
7.921100953323175,33.0155961867073,7.621100953323175,4,1
7.6,18.9,7.3,6,1
7.864414524074079,25.042341903703683,7.722072620370395,5,1
7.308391953582142,7.174824139253571,7.191608046417858,0,1
8.066692518719202,43.9666925187192,7.833346259359601,1,1
8.271016378201415,61.361229527248234,8.10652456730212,0,1
7.914422218585887,44.5,7.421633327878831,2,1
7.120540140847803,3.9,6.820540140847803,8,1
7.1,16.0,7.2,0,1
7.4,30.69102476850798,7.4,0,1
7.19243091147944,4.7,6.778486182295888,6,1
8.7,40.8,8.4,4,1
7.518666330432188,4.2,6.7651427130423665,4,1
8.2780995893615,33.165701231915506,7.978099589361499,4,1
8.164419356545196,28.978526881151602,8.0,1,1
7.319669191312702,7.160110269562432,6.660661617374597,0,1
7.2980723563996746,22.002891465400488,7.203855287200652,0,1
7.7,23.1,7.632525390592455,0,1
7.376508979296741,10.029363775879075,7.07650897929674,6,1
7.70852688850435,20.217053777008697,7.5,2,1
7.9,42.0,7.5,0,1
7.164965042057556,9.4,6.754988347352519,6,1
7.913737460169056,165.0199302686561,7.906868730084528,0,1
7.7,15.869063591277577,7.569063591277577,1,1
8.2,17.7,8.1,5,1
7.6,10.6,7.3,0,1
6.688900915178828,13.4,6.4,3,1
7.213889181783293,11.618981530297216,6.794907651486078,6,1
7.4417816769907414,7.216436646018518,6.532873292037036,0,1
8.3,33.1,8.0,2,1
7.851970426289449,12.248029573710552,7.551970426289448,1,1
7.6,10.6,7.3,0,1
7.460548266921441,30.32109653384288,7.27890346615712,0,1
7.993284024348736,78.12817307913339,7.7966420121743685,5,1
7.777951589371561,15.6,7.403935452495415,1,1
8.5,64.8,8.4,7,1
8.18472438797153,62.70535435832232,7.839685014824605,5,1
8.237955769849625,29.137955769849622,8.0,2,1
7.585605808642777,10.671970956786115,7.285605808642777,0,1
8.0,8.68092806774828,7.6,4,1
7.6,10.3,7.382788939717723,4,1
7.385104441570377,19.892552220785188,7.085104441570376,6,1
7.80683341048456,12.29316658951544,7.50683341048456,1,1
8.1,22.9,7.9,1,1
7.360840504468911,13.93915949553109,7.091260756703367,8,1
8.1,12.0,7.8,4,1
8.090790474676709,18.00920952532329,7.79079047467671,3,1
7.6,10.9,7.2,8,1
7.7,10.7,7.3,0,1
5.922275386594304,3.848103844504746,5.248103844504746,4,1
7.562674018553724,10.150696074214897,7.262674018553724,4,1
8.1,31.6,8.0,4,1
6.7,11.854931352506108,6.5098627050122175,0,1
8.0,13.667205603875225,7.532794396124775,4,1
8.1,12.0,7.8,4,1
7.352575621955913,9.9,7.0525756219559135,8,1
8.024952436683824,17.774857310051473,7.574857310051475,1,1
7.800403703549646,18.499596296450353,7.600201851774823,6,1
7.5,11.682591832468857,7.134816335062285,0,1
7.746826416569667,23.07658679171517,7.63511981242725,0,1
8.069450847006568,77.67963389800438,7.924542372505473,5,1
7.0,6.722451630152369,6.422451630152369,0,1
8.157382998263039,29.672148994789115,7.878691499131519,3,1
7.706094290403281,18.54266003282297,7.406094290403281,0,1
8.299331787077612,33.10200463876717,7.999331787077611,2,1
8.2,44.1,7.9,1,1
7.73764333867131,32.40016381562435,7.437643338671309,5,1
6.574710960209536,11.774710960209536,6.412066440314304,0,1
6.110097788882482,3.679804422235037,5.1454400499711666,0,1
7.0,9.362748657178429,6.7,6,1
7.738561351286565,35.58431594614031,7.5,0,1
7.112746572117356,7.8,6.906373286058678,2,1
7.3083980149779535,17.208398014977956,6.908398014977953,7,1
7.4,21.036209093223896,7.293965151129351,6,1
8.489758153263347,56.1866288015153,8.289758153263348,6,1
7.890290364145641,44.31141113445384,7.8,1,1
7.6,10.938275097915128,7.276550195830255,4,1
7.578177531050606,8.152118354033737,7.373940822983132,1,1
7.8,20.4,7.5,1,1
8.3,81.66599780649511,8.166499451623777,5,1
8.2,47.7,7.9,6,1
8.0,43.822847492471894,7.8,1,1
8.0,29.2,7.8,1,1
8.354971487267374,130.3921596713027,8.1439771898139,2,1
7.108430131461135,17.991569868538864,7.008430131461135,7,1
7.2578432043626435,19.742156795637356,6.957843204362644,6,1
7.572263925163018,8.941604112255472,7.0,0,1
7.626900924546729,9.663450462273364,7.045175693410046,5,1
7.351272639426178,17.707635836557063,6.953817918278532,7,1
8.3,33.1,8.0,2,1
7.201121314042537,9.501495085390049,6.901121314042538,3,1
7.322917195121416,14.645834390242833,6.945834390242832,1,1
7.990624806824791,21.145312403412397,7.735937210237187,2,1
8.067067552538232,19.0,7.767067552538233,0,1
8.1,22.9,7.870086763586143,0,1
8.059195066852284,42.31839013370457,7.818390133704569,7,1
7.773002953830099,21.003801772298058,7.5730029538301,2,1
7.181836956648134,8.8,6.8,5,1
7.2100037153642225,16.825009288410556,7.0,1,1
7.5911521293325315,13.617695741334936,7.573456387997594,8,1
7.785247972427397,37.585247972427396,7.3940991889709595,2,1
7.764402896751161,9.39320869025348,7.622014483755803,8,1
7.4,21.6,7.2,6,1
6.8922854831460425,6.092285483146042,6.584570966292083,0,1
7.6,10.908883171481992,7.2177663429639844,4,1
7.37097216614923,29.12902783385077,7.170972166149229,1,1
7.58495430608501,23.1,7.427431459127516,7,1
7.443068876276511,9.2,7.0,8,1
6.337386193168048,9.262613806831952,6.077676616149376,0,1
8.0,43.6,7.8,2,1
6.6627799608174785,11.862779960817479,6.451119843269912,0,1
8.767054666652982,172.6032233845017,8.433572102555681,2,1
7.576992861636118,18.946014276727762,7.288496430818059,6,1
7.53832842396422,9.86167157603578,7.2,3,1
7.553249503922796,37.3532495039228,7.301299801569119,8,1
8.043339047515014,42.28667809503003,7.786678095030028,7,1
7.8,25.457353900671425,7.7147078013428505,4,1
7.179489631379818,13.239744815689908,6.7,6,1
7.20544441861773,6.954083313963297,6.70544441861773,4,1
8.2,29.74932856598807,7.925335717005966,4,1
8.1,42.4,7.9,7,1
7.829149574092372,11.987448722277117,7.529149574092372,1,1
7.931222759271666,22.94585149381889,7.6,0,1
8.185499130071351,30.98549913007135,7.942749565035676,0,1
7.061865221525242,10.479378259491586,6.761865221525242,6,1
7.680112494414055,18.459943752792974,7.540056247207028,6,1
7.366721357805808,9.766557284388384,7.066721357805808,8,1
8.2,44.1,7.9,8,1
8.316948563016435,31.1,8.016948563016435,1,1
6.884105698765234,2.028035232921745,6.6,5,1
6.710502374442042,3.8789952511159167,6.292998417038639,8,1
8.242525330998978,78.6086360105046,7.963787996498469,1,1
8.5,109.9,8.5,2,1
8.262116876054668,81.74948916807288,8.174744584036445,5,1
7.736204573731526,12.8,7.463795426268474,0,1
7.849907059756812,9.41682156707198,7.7833643134143955,8,1
