Popularity,Vote_Average,IMDb_Rating,Genres,Director
14.679526115829844,6.386350743886563,6.886350743886563,121,740
31.758806016494876,8.03970150412372,8.13970150412372,217,153
14.273872169961269,7.091290723320422,7.391290723320423,102,418
10.6,7.3,7.6,212,218
30.877232321304678,7.87723232130468,8.08861616065234,83,153
172.4715900577417,8.423821485758646,8.7512099143578,46,564
18.5,7.6,7.901482387743561,76,592
63.83835522284631,7.5257774753148245,7.7131997277833415,95,150
57.2,7.9,8.1,3,762
57.2,7.9,8.1,3,762
8.997126735599629,7.699281683899907,8.099281683899907,203,581
7.786851088010201,6.873702176020404,7.086851088010201,99,435
18.9,7.3,7.6,139,628
13.42108478488047,6.57891521511953,7.178915215119529,9,643
19.12654845356165,7.8,8.1,125,206
31.194489462367226,7.664408430106218,7.923306322579664,217,121
128.5836785810815,8.4168499023009,8.7168499023009,76,116
75.5994685533804,7.999822851126799,8.14280652889337,223,695
29.07841895718186,8.0,8.17841895718186,77,509
69.41437636928232,8.16906272821372,8.438125456427445,142,475
18.46475807684426,7.535241923155741,7.670483846311482,149,186
20.9,6.9,7.108987897703002,98,374
79.2648844653694,7.935760343489955,8.217880171744977,203,264
8.1,7.000626042076589,7.400156510519148,203,205
23.1,7.636359862981659,7.7,76,65
30.71022707628842,7.710227076288421,8.00511353814421,142,142
8.151521444066745,7.077282166100116,7.503042888133489,203,205
12.417857410104332,6.888095059930446,7.105952470034777,79,282
13.381138635884817,6.579240909410123,7.1,241,747
18.5,7.6,7.937317982698521,76,592
18.5,7.6,8.0,76,592
37.408080558477515,7.323232223391004,7.60808055847751,165,263
7.2,7.063129047313337,7.2543763491044455,149,163
10.6,7.3,7.6,212,218
81.43692499854441,8.163692499854442,8.287897499951482,142,192
5.825684337056242,6.225684337056243,6.56757911607499,149,287
64.52629585258926,8.151178047808418,8.276060243027576,77,640
35.7,7.5,7.7,95,13
12.29198199859181,7.508018001408191,7.808018001408191,168,72
8.129045741632803,6.177385645917992,6.870954258367196,35,370
13.388345142323786,7.605827428838107,7.905827428838108,55,72
6.334286323361457,7.2,7.366285470655417,204,474
31.035733991334514,7.967866995667257,8.235733991334513,141,153
22.19142400274864,7.455232003664854,7.1723839981675725,95,88
12.678098237362562,7.4,7.678098237362561,193,77
31.59493440798613,8.0,8.102026236805548,217,121
22.9,7.9,8.1,142,186
6.147972168545742,6.8,6.960699136696634,203,268
14.738742653165518,7.345029387337927,7.645029387337928,95,764
9.987369859346634,7.0873698593466345,7.387369859346634,76,264
12.355205388906782,7.444794611093219,7.8,193,77
11.887944158359632,6.575888316719261,6.7,192,629
19.75122665364292,6.929264007814248,7.2195093385428315,102,525
24.686711231128843,7.680066846693268,7.32657753774231,74,334
13.506793494509553,7.646603252745224,7.739809758235671,97,268
33.5,7.5,7.8,149,656
6.097658677853818,6.598829338926909,6.89882933892691,203,329
17.884406852025528,7.0,7.157796573987236,203,695
11.659008141530832,6.611487787703753,6.981983716938338,125,188
28.04580014813928,7.2916002962785615,7.19720009875952,76,59
9.488599943367275,7.057719988673455,7.657719988673455,168,276
21.6,7.2,7.4,212,42
43.92460065902475,7.812300329512374,8.024600659024749,55,416
9.7,7.5441357603549575,7.788271520709915,142,683
11.637266941269063,7.602950205951798,7.837266941269063,175,595
20.9,6.9,7.245834697509889,98,374
31.11725002168967,7.260916659436776,7.365229164859194,76,722
14.338241745195964,7.338241745195963,7.469120872597982,97,679
22.9,7.9,8.1,142,186
19.071020676782954,7.414013784521971,7.7140137845219705,156,231
27.6710766356761,7.09811001328167,7.296220026563341,90,473
169.6059686857243,8.555076234851084,9.055076234851084,203,316
25.469368650122178,7.677474600488715,7.830631349877821,13,159
14.72110148400792,7.415594063968317,7.715594063968317,95,764
15.678567806560633,7.433925854920474,7.7,102,364
17.7,8.1,8.2,149,675
7.146726712100484,6.9177577626331725,7.217757762633172,149,163
5.9,5.5,5.8,209,645
28.17499057075236,7.549981141504724,7.283327047168242,76,59
9.94309852205133,7.04309852205133,7.34309852205133,76,264
38.80867990900732,7.168113318167886,7.7,234,159
71.2,7.8,7.8,142,475
43.97423448468753,7.837117242343763,8.074234484687524,55,416
11.039892583319977,6.439892583319977,6.920214833360046,123,569
12.888324241206853,7.576648482413706,7.91776565494247,97,72
24.637681003698425,7.606521505547641,7.424637992603145,203,334
2.062544711297988,6.2247317322120725,6.737455288702012,203,526
22.9,7.8,8.1,142,186
27.256947066153778,7.755576529230233,7.927788264615117,76,59
10.0,6.585556486449145,7.228518828816382,203,764
44.14396118592648,7.878019407036762,8.18900970351838,212,733
73.83835098429515,7.957885777483499,8.392473523557285,3,13
16.3,7.384554025277668,7.415445974722332,149,700
14.797455224009425,6.594910448018849,6.705089551981151,121,740
22.72291119314324,7.6,7.893746715885945,95,385
130.5869228508349,8.173212085709268,8.47321208570927,76,116
19.2,7.5,7.8,156,231
8.6,7.578486433345704,7.971315244460939,203,435
15.777111331531431,7.47711133153143,7.7,102,364
61.95766075543027,8.23112174950634,8.468878250493661,167,91
148.18652921549653,8.296863808079497,8.661439680132496,76,116
17.3,7.0,7.4,156,96
14.763540627180246,7.2458374912790156,7.545837491279016,95,764
44.5,7.6346322337235035,8.056421489149002,212,733
13.397607193231119,7.7,7.901196403384441,55,370
69.6,8.2,8.5,142,475
10.4,7.0,7.3,212,218
10.614055296757837,7.3,7.614055296757836,212,218
21.05144103003406,7.55144103003406,7.754323090102181,196,21
30.705507343973892,7.705507343973894,8.002753671986946,141,350
19.8,6.9,7.2,102,525
21.985606962847083,7.2,7.30359825928823,212,42
7.02315865740284,6.93842067129858,7.36157932870142,51,163
15.984401594970036,7.7,7.903899601257492,149,19
7.9969044209080655,6.803095579091934,7.203095579091935,74,762
22.9,7.9,8.1,142,186
30.86799501270736,7.867995012707362,8.08399750635368,141,153
19.788323951835906,6.907005628898456,7.2046704192656374,102,325
79.43384460372954,7.948757277209965,8.224378638604982,203,264
20.5,7.245852300888189,7.4,76,21
25.328924477197265,7.4,7.8289244771972655,218,611
3.9,6.890008318301648,7.190008318301648,76,578
11.35354441591979,6.4,6.823227792040105,192,276
61.13387824343298,8.269143180268724,8.373551297373192,3,762
5.805809984786794,6.594190015213206,6.9255866869509415,149,645
6.044201836154341,6.8,7.688840367230868,136,329
18.5,7.6,7.879411424704108,76,592
36.52130484818096,7.530682943896594,7.713353679870743,165,625
19.50479605103686,7.195203948963139,7.495203948963139,102,686
11.813478368654376,6.628840543781874,6.815362175127499,192,629
7.707772902918482,7.2961135485407596,7.5,203,205
4.083155431529274,5.872637326431694,5.967378273882905,96,329
35.7,7.5,7.7,95,13
10.4,7.0,7.3,212,218
20.29171847853048,7.5,7.745859239265242,102,760
20.8308290086357,7.469170991364303,7.469170991364303,149,431
10.021484594143205,5.766113445607403,6.187598039750608,74,727
35.591659037518,7.445829518759,7.645829518758999,95,13
29.047619637479027,7.952380362520974,8.076190181260486,149,56
42.91701495813135,7.249905011418725,7.233080030449932,76,692
60.539337974531364,7.991691054781303,8.135735189812547,140,91
2.211633274546046,6.509300025194552,6.769766675064851,203,205
18.977800469195127,7.57406651026829,7.651866979463419,139,628
47.485913779624646,7.9,8.161075232659025,79,641
18.105764758219905,7.505764758219902,7.805764758219902,149,186
20.4,7.5,7.8,19,760
30.754049538426155,7.754049538426157,8.027024769213078,142,142
14.703358261413358,7.4865669543465625,7.786566954346563,95,764
40.8,8.4,8.7,202,509
9.96527229609695,7.065272296096949,7.36527229609695,76,264
9.690233800496848,6.932187040397478,7.232187040397479,102,595
165.63663439228768,7.983518020807417,8.053116371480264,46,564
9.06678687523934,7.166786875239339,7.477978125398899,203,186
25.150493728568424,7.586882839289468,7.837376567857894,13,159
5.548889783179245,6.8,7.446669349537735,102,305
64.15715391895309,7.998221199345676,8.218754839541973,95,569
22.39815451666991,7.60061516111003,7.70061516111003,95,88
14.788031476214893,7.147874095140429,7.447874095140429,95,320
6.387021787447832,7.049362383263776,7.149362383263776,113,645
12.086124527763543,6.715311319408858,6.986124527763543,203,690
29.124132095964917,8.0,8.224132095964917,149,56
14.779868789217756,7.180524843128973,7.480524843128974,95,764
6.316110194611455,7.260486225673568,7.820972451347137,203,394
57.3578381315636,7.91578381315636,8.11183785986727,3,762
20.9,6.9,7.1,98,374
11.854302458395766,6.417209833583065,6.654302458395766,37,188
11.922774973610322,6.577225026389679,6.745549947220642,192,629
167.42733749079383,8.507194230566897,9.007194230566897,46,564
11.009054538906275,7.3818909221874485,7.6271636167188275,149,468
19.083357029363228,7.8,8.1,125,206
157.65421803750502,8.039984011370391,8.179968022740782,203,316
10.560990747894305,7.352012336140926,7.639009252105694,212,218
28.665326171911733,7.526130468764693,7.9,223,490
7.7,6.7,7.0,99,435
19.2,7.5,7.8,156,231
33.01768426501977,7.938263198764822,8.238263198764821,76,722
70.75877189079783,7.910307027300543,7.99303729777595,142,475
144.90886741249466,8.450836232407276,8.913963406712732,76,116
29.2,7.760829465677778,7.9608294656777785,149,56
13.044638790821535,6.929759193881023,7.270240806118976,74,88
56.59852171341499,8.131337802532697,8.331337802532696,3,762
19.0,8.3,8.6,142,386
10.141703717986573,7.248340743597315,7.59668148719463,76,683
19.172709504502908,7.527290495497091,7.827290495497091,156,231
11.823380543360603,7.8,8.1,168,72
2.4498680368321595,7.099736073664318,7.46246700920804,203,526
20.0,7.5,7.8,19,760
143.6077859244054,8.418710763565565,8.85774383623974,76,116
19.72853945741331,6.971460542586692,7.271460542586691,102,240
19.668075695906182,7.922691898635394,8.222691898635395,223,440
29.151127546220074,7.751127546220075,7.951127546220075,149,56
11.549232548000118,7.401534903999764,7.601534903999764,175,595
22.9,8.02681629123006,8.184544194153373,142,186
24.95376914175018,7.832788572812277,7.886557714562455,218,159
131.01202263394845,8.107704262566628,8.3134824594916,76,116
44.1,7.9,8.2,212,733
35.7,7.5,7.7,95,13
2.676452779465472,6.559019425879811,6.8883777642762265,203,246
7.257352895145558,6.842647104854443,7.314705790291115,149,163
6.1,6.791209428722387,7.664837714889547,203,287
6.560142354658521,7.2,7.380189806211361,225,197
6.543705684123848,7.178147157938076,7.3,136,762
33.5,7.5,7.8,149,656
14.8,7.1,7.4,95,764
29.16939377084141,7.830606229158588,8.015303114579293,149,56
5.967927061558624,6.367927061558625,6.757236082078165,209,368
12.293754240638094,6.906245759361908,7.287508481276186,193,53
81.09700838376376,8.076692952597211,8.288346476298607,142,192
15.524159527684711,6.9793276221477685,7.224159527684711,95,320
30.79791350219915,7.797913502199154,8.048956751099576,83,153
9.625318502218642,7.137340748890679,7.625318502218642,102,267
22.0,7.2,7.3,95,385
38.384707124456185,7.105734828328929,7.701911609442977,142,19
3.3,6.052315653168218,6.666209572177528,95,123
43.6,7.8,8.0,55,416
169.62336668494612,8.555458608460354,9.055458608460354,46,564
19.877012972614843,7.469253243153711,7.707759729461133,76,184
18.5,7.6,8.0,76,592
43.68981867651151,7.8,8.0,55,416
5.6,6.8,7.343486210166805,149,368
18.5,7.6,7.960887441535901,76,592
29.05575197448291,7.94424802551709,8.072124012758545,149,56
21.11571801445312,7.815718014453119,7.973577021679678,89,680
8.887234405711428,7.0085103961923805,7.60425519809619,149,614
24.90531797106808,7.899113671488654,7.899113671488654,13,159
9.7,7.100871657727208,7.7,142,683
44.1,7.9,8.2,212,733
14.382846929944913,7.134306140110176,7.551459210165265,250,474
18.0,7.029461939634619,7.188385818903858,203,414
21.6,7.2,7.4,212,42
8.047573903712307,6.9737869518561535,7.373786951856153,74,762
20.0,7.5,7.8,19,760
7.1,6.448095226390704,7.12976193402324,203,364
12.157144913809748,7.5857149712699155,7.9,168,72
6.875342792225697,7.124657207774303,7.473971623322909,149,163
10.746215443578471,7.438646330735415,7.792430887156944,76,218
29.2,7.8,8.0,149,56
5.976611593279559,6.423388406720441,6.8,125,645
8.584592143967773,7.315407856032227,7.6,203,205
31.1,8.0,8.3,142,350
11.982279057206064,6.473418585809096,6.873418585809096,192,629
54.0470143232646,7.9611349712995105,8.16113497129951,3,762
15.876705199598518,7.576705199598518,7.7,149,364
24.781508606206486,7.781508606206486,7.544525818619459,102,320
5.837157404349749,7.096446755437186,7.777868053262312,204,329
14.326403937656098,7.593399015585976,7.893399015585977,74,474
95.6,7.9,8.0,99,136
21.0,7.3,7.3,73,9
37.75341183199262,7.342470563002767,7.780823521000922,216,263
44.120924789614214,7.873844012982236,8.184306407789341,212,733
38.80598858216468,7.492768352474206,7.8,216,159
10.90448847927083,7.20897695854166,7.6,149,468
40.20451531986735,8.047742340066325,8.043227020198977,202,509
12.340086864409225,7.079739406772324,7.519826271181549,203,55
3.9,6.338431037638082,6.730744830110465,218,283
19.099875146385916,7.6001248536140835,7.900124853614083,156,231
35.42054844555092,7.479451554449075,7.758903108898149,95,13
14.74141729545334,7.041417295453339,7.37070864772667,95,320
25.969864393121615,7.77990959541441,7.710045202292795,218,36
11.90729018353679,7.8,8.1,149,732
9.9,7.080574656526528,7.3805746565265276,76,264
33.1,8.0,8.3,149,415
39.17886118766726,7.639430593833628,7.892953729222419,102,2
40.243799100218254,8.028100449890871,7.984301349672614,202,509
38.49825862835156,7.660696548659377,8.041044822989065,234,627
9.8,7.0,7.6,212,762
18.5,7.6,7.8810205389055135,76,592
30.8812222004265,7.8812222004265,8.09061110021325,141,142
13.33214957012479,7.1,7.196448710374365,56,640
11.004712602731242,7.2,7.757068904096863,149,468
7.3321913006552,6.3452057995632,6.5356173986896,99,435
53.4661910397318,7.8235715620417405,8.02357156204174,3,762
14.30210188848252,7.295796223034961,7.793694334552442,102,391
31.1,8.079301380791325,8.379301380791325,142,350
19.485311549531872,7.964218591588645,8.1,223,440
7.259126978396211,6.370436510801894,6.5408730216037885,210,139
7.3,6.712292067846539,7.4,149,163
29.24453636789384,8.0,8.28886590802654,149,56
19.100616790155968,7.599383209844033,7.899383209844032,156,231
8.189869948407928,7.355065025796036,7.634804922611893,203,755
18.258586478845352,7.6585864788453515,7.958586478845352,149,508
9.9,7.1624783862789405,7.46247838627894,76,264
5.507177580622651,6.8,7.321532741867954,102,180
70.10781244604256,8.07304688848936,8.27783205485638,142,475
23.248386336063106,6.748386336063106,6.745159008189318,217,369
108.1,8.6,9.0,218,203
9.817746520561581,7.2,7.582253479438419,142,683
9.8,7.039208298489496,7.6,76,264
14.35525009674079,7.1,7.455250096740789,102,391
7.747983010768925,6.79596602153785,7.047983010768925,99,435
19.3,7.8,8.1,125,206
21.68986153983875,7.2,7.377534615040314,95,385
7.245718123910657,6.827140938044671,7.4,149,163
32.7,7.7,8.0,76,722
14.714717772121746,7.8,8.1,74,764
4.980297017799816,7.059851491100091,7.3,149,180
19.011132690932477,7.374088460621652,7.674088460621652,156,231
81.61086640696458,8.483700389553128,8.678267186070839,142,264
44.5,7.62459357023786,8.04972904682524,212,733
18.463517359052222,7.304723961421665,7.463517359052224,149,614
130.70218202667266,8.100053877201793,8.30009428510314,76,116
14.748887086076277,7.3044516556948915,7.604451655694892,95,764
8.090629618294479,7.390629618294479,7.5,203,373
25.01046782312836,7.76191522108955,7.87238304421791,13,159
72.04976818637843,7.712092946236715,7.858604702508857,223,695
12.206268962162186,7.593731037837813,7.893731037837814,168,72
10.9839338492356,7.3678676984712,7.6,149,468
19.0,8.3,8.6,142,386
23.1,7.6,7.7,76,65
31.6,8.0,8.1,217,121
16.158135074864653,7.668372985027069,7.9,149,19
8.8,6.8,7.189810761193399,203,186
141.06421051543307,8.355906432479829,8.747836256839701,76,116
167.1,8.5,9.0,203,564
30.7,7.7,8.0,142,142
35.7,7.5,7.7,95,13
17.036679741532804,6.842213505644798,7.2,156,96
17.7,8.1,8.2,149,675
30.986763483915304,7.943381741957653,8.186763483915305,141,153
20.9,6.9,7.1,98,374
19.2,7.5,7.8,156,231
2.121552950105935,6.0107764750529675,6.7,141,482
24.535715809810227,7.4446447622627865,7.717857904905115,74,49
20.268701926650323,7.431298073349676,7.7,102,502
21.1,7.401237191908614,7.550618595954307,70,680
7.738764880545565,6.87752976109113,7.544940477817741,149,163
18.5,7.6,8.0,76,592
37.48498578087537,7.170385709163433,7.418457163346267,165,19
11.398691019104907,6.400436326965031,6.8,80,629
40.1,8.1,8.2,202,509
31.04347697468284,7.785218420253727,8.013913815190294,217,121
13.4,6.4,6.733277082715641,133,643
14.593209501025735,6.779628503077206,7.183023752564338,121,740
4.852207558050157,6.471688662924765,6.723896220974922,149,180
47.7,7.9,8.2,79,641
19.589237849539558,7.110762150460443,7.410762150460442,102,569
44.380779116544225,7.759610441727889,8.129805220863943,212,733
19.636781046649485,7.989463507774914,8.1,223,440
20.956364772668987,7.343635227331013,7.343635227331013,149,431
14.593244766442774,6.328829844295184,6.828829844295184,121,740
57.2,7.9,8.1,3,762
31.74402018636039,8.036005046590098,8.136005046590098,83,153
7.712960055354714,6.691359963096858,7.0,99,435
18.5,7.6,8.0,76,592
132.69055402569063,7.883635431990148,8.126908345592119,76,116
18.9,7.3,7.6,139,628
25.95822345519897,7.716446910397934,7.637335182798451,13,159
14.610612151259438,7.8,8.1,74,344
44.5,7.589056023203847,8.026037348802564,212,733
13.4,6.4,6.610471004037494,188,413
29.153513525703584,7.846486474296416,8.023243237148208,149,56
38.64990265914233,7.141650443190388,7.7,142,2
5.735564022636716,5.993307932089854,6.293307932089855,125,758
11.8,6.229930399776021,6.61496519988801,192,629
15.6,7.3,7.7,203,364
11.831470696434026,7.602793955348961,7.902793955348961,203,762
11.052771819583702,7.294456360832597,7.547228180416298,149,468
6.923968652415703,6.988015673792148,7.311984326207852,149,762
24.343148135835293,7.478425932082355,7.543148135835291,102,320
10.6,7.3,7.6,212,218
14.578449575549456,7.682325636675817,7.982325636675816,95,764
29.140939704485632,7.859060295514366,8.029530147757184,149,56
10.240980271095351,6.009280722920939,6.5683004518255865,83,597
18.0,7.0348360239522725,7.204508071856817,203,319
14.930701270933834,6.652280508373534,6.778420762560301,95,320
14.7,7.5,7.8,95,320
17.893449781206694,7.906550218793305,8.135516739597769,149,394
63.0419476369554,7.5580523630446015,7.958052363044601,95,91
9.343396558358691,7.0286793116717385,7.628679311671738,79,276
19.780470835063568,7.96015694502119,8.26015694502119,223,440
18.065870998418294,7.0,7.1,48,111
38.971259040353445,7.286222878939674,7.728740959646558,234,2
11.8,6.2,6.6,125,690
14.705809195208035,7.47676321916786,7.77676321916786,95,320
8.333453663696384,7.288848778767872,7.788848778767872,203,205
23.803172380542463,6.896827619457534,7.0,149,168
23.31972219698161,7.526759267672797,7.553518535345594,76,65
4.568384180593756,6.81645197742578,7.2835480225742195,76,629
19.898530661134505,7.097061322269009,7.39706132226901,102,525
51.79672476106245,7.613728214601581,7.851637619468774,102,36
38.56867277338454,7.2349382187076365,7.733734554676909,216,627
73.70773105236704,8.18647065835768,8.588403421449438,3,13
42.4,7.9,8.1,76,692
28.80682133745932,7.582728534983727,7.9,223,490
12.2,7.6,7.9,168,72
58.81715898901948,8.061715898901948,8.22128692417646,3,762
30.91237507136484,7.859281303523629,8.15928130352363,142,350
15.721460497528296,7.421460497528296,7.7,102,364
11.8,6.201984764225568,6.600992382112783,125,486
81.6143619362186,8.153590484054648,8.3,142,192
9.192699848177517,6.9926998481775176,7.6,79,276
14.351903228012956,7.4961935439740905,7.451903228012955,225,474
61.94529649420485,8.232245773254105,8.467754226745896,140,91
22.9,7.693559157375065,8.031186385791688,142,186
17.322600862184725,6.954798275630552,7.377399137815276,156,96
12.731876444562834,7.377292148187612,7.8,193,77
57.2,7.9,8.1,3,762
40.11679032370455,8.107195853016236,8.211993088360392,202,509
43.6,7.8,8.0,55,416
24.48983140106625,7.4016947664889585,7.701694766488958,74,320
75.7173322446899,8.039110748229966,8.154031642351418,223,695
9.8,7.161431107472977,7.6,142,762
42.35191710835177,7.85191710835177,8.075958554175884,76,684
22.9,7.9,8.1,142,186
14.596489527326673,6.903510472673326,7.3035104726733255,95,320
30.258661722156113,7.341338277843887,7.429330861078057,141,142
18.831942562175602,7.254628374783734,7.6,139,628
28.951796052771257,8.0,8.244611841686226,77,509
62.625952203415856,7.939238237267315,8.304428677950487,140,91
7.162826070509367,6.9,7.274347858981266,149,163
35.500270725143096,7.400135362571548,7.600135362571547,95,13
33.1,8.0,8.3,149,656
94.29189734406035,8.076770629181036,8.176770629181036,99,136
9.2,7.0,7.6,168,276
35.53058783460322,7.41529391730161,7.61529391730161,95,13
1.4,6.188202517677236,7.274045538889918,203,744
14.3,7.330431818597548,7.759424241869936,225,474
4.008400793350687,6.21327936531945,6.591599206649313,203,20
33.0121504494284,7.934112837071294,8.234112837071295,76,722
43.76260127229893,7.8,8.0,55,416
8.0203989414091,7.3203989414091,7.5,203,755
28.9,8.0,8.4,77,509
9.8,6.626277943581746,7.03941691537262,212,762
12.45435292730126,7.42282353634937,7.568470609048109,193,77
20.5753396365022,7.275339636502197,7.4,75,245
21.00636917211592,7.706369172115919,7.8095537581738785,140,21
6.575766678020992,7.2,7.401022237361322,149,163
1.7316668798785626,5.652619017160205,6.342142948519384,203,208
19.77107777527642,6.917353334834148,7.211568889889432,102,700
7.8,6.99577898009882,7.291557960197641,99,435
12.517182704271766,7.4,7.517182704271766,77,623
14.7,7.5,7.8,95,764
23.6,7.6,7.502601629530734,76,65
22.9,7.9,8.1,142,186
11.507446329949358,7.511169494924038,7.714892659898718,203,186
59.51098739845813,7.622681512185025,7.822681512185025,3,762
58.66272299304549,8.04627229930455,8.209704224478411,3,762
18.5,7.6,7.8,76,592
20.5,7.280416691586573,7.4,75,245
16.0,7.2,7.1,203,700
9.8,6.848965456626399,7.373448184939598,212,762
22.9,7.9,8.1,142,186
24.9,7.9,7.9,13,159
15.585303729041179,7.3,7.7,152,364
29.162224753986692,7.837775246013305,8.018887623006654,149,56
108.75528152710528,8.563595470716372,8.817977353581865,134,203
32.8552662824508,7.816449711838099,8.116449711838099,76,722
18.5,7.6,7.934826059107213,76,592
23.1,7.625990497924283,7.7,76,65
8.361923116602316,7.4,7.565480779150579,203,205
18.1917485843132,7.608251415686801,7.908251415686801,149,186
25.583798197731433,7.683798197731432,8.083798197731431,13,159
19.206002346368415,7.846998826815794,8.1,125,206
69.53408468243761,8.189014113739601,8.478028227479204,142,475
3.9,6.724632810160517,7.053860675133764,96,528
19.78133903215059,6.918660967849411,7.218660967849411,102,700
29.170539391144207,7.829460608855794,8.014730304427896,149,56
44.5,7.697647522768425,8.098431681845616,212,733
5.810723462931251,6.21072346293125,6.610723462931251,203,453
76.78197545303354,7.97616328729479,8.020930629835831,3,13
5.9,5.5,5.8,125,453
22.1,7.7,7.8,95,88
27.688136110421752,7.317795834367372,7.5766937515510575,76,59
5.9241893294112895,5.717703964701601,6.041893294112889,203,208
4.049818928653588,6.8,7.349698214422646,76,20
21.13203796672649,7.696113900179467,7.964075933452978,73,9
18.222871765392068,7.592376078202643,7.877128234607931,149,488
35.482411144514366,7.5,7.772529618495211,95,13
16.403482745442,7.6193034509116,7.9,149,19
110.16849191681197,8.6,9.0,134,79
44.281369143187085,7.673288571016148,8.063973142609688,212,733
10.7,7.3,7.7,212,218
18.5,7.6,7.991220011471399,76,592
22.9,7.8,8.1,142,186
19.577229180629054,7.033662491622567,7.289108327748378,102,700
13.841837093081587,7.2372443603776215,7.458162906918415,95,268
11.990004194268064,6.495002097134032,6.890004194268065,192,629
32.7,7.7,8.0,76,722
10.903761494167178,7.2,7.598119252916411,149,468
134.0510854412528,8.182742850401304,8.444799988202282,76,116
42.4,7.9,8.1,1,692
51.80962744361955,7.548395426063409,7.675802286968295,217,632
43.90787460489736,7.80393730244868,8.00787460489736,212,733
13.380307429554657,6.459077711336029,6.737847993117399,133,757
33.080571924144735,7.98542894310855,8.28542894310855,76,722
8.900518070603406,6.9994819293965955,7.2,203,186
4.75765543885079,6.886483158276185,7.3,149,757
33.09245749271673,7.994343119537547,8.294343119537547,76,722
69.6,8.2,8.5,142,475
51.788549860188695,7.5778625349528275,7.7,102,36
9.225201645733751,6.787399177133125,7.087399177133125,102,595
3.5438634387727284,6.121931719386364,6.462575625848485,96,482
20.9,6.9,7.114616312405403,98,374
8.862234326461724,6.92446865292345,7.162234326461725,203,186
107.86472295952868,8.586824485733606,8.981177836762294,99,136
14.8,7.8,8.1,74,764
92.66739806973298,8.296297558144191,8.396297558144191,99,136
9.981579758755924,6.509210120622038,7.181579758755924,212,762
110.0520056993854,8.505629840717978,8.528149203589889,76,695
31.11993219779728,8.0,8.292027120881091,217,121
21.80858385548859,7.2,7.347854036127853,212,42
6.102269209200849,6.604538418401699,6.9,113,758
14.7,7.5,7.8,95,320
18.5,7.6,8.0,76,592
11.947690010646797,6.552309989353203,6.795380021293594,192,629
14.8718331175372,7.584500647388399,7.669001294776797,149,600
56.87845758943519,8.023670157909542,8.223670157909542,3,762
13.143753926580445,7.035938481645111,7.3,76,747
22.9,7.9,8.1,142,186
35.7,7.5,7.7,95,13
9.9,7.143491468754724,7.443491468754725,142,683
11.977162691097861,7.8,8.1,212,762
11.650110433546406,7.249889566453594,7.600220867092812,76,595
74.06490096134928,7.503630935032832,7.9975793766447785,223,695
63.204519234539646,7.4,7.798192306184141,140,91
36.15007945922099,7.564297065602998,7.764297065602999,99,671
11.622141779470464,6.692619406843178,7.070477627372712,192,629
9.885661610198195,6.568603033881082,7.222867677960361,203,764
18.22687273777434,7.626872737774337,7.926872737774337,149,186
74.01116965172267,7.655453109485324,8.133245522415992,223,695
112.6,8.6,9.0,76,79
32.59362946272104,7.760783164159406,8.030391582079703,217,121
12.118658432680984,7.572886144226994,7.872886144226995,168,72
3.9,6.809539927731321,7.109539927731321,203,629
9.614259595802713,7.62861060629593,7.7428702020986435,223,683
22.002916976364528,7.214584881822632,7.314584881822632,95,385
73.9076439413588,7.836623102622106,8.288534087961805,223,695
19.0,7.8,8.1,125,206
19.47629947528037,7.2,7.488149737640185,102,240
18.128888493890916,7.528888493890917,7.828888493890917,149,186
10.960216337449785,7.3204326748995685,7.6,149,468
19.0,8.3,8.6,142,386
8.9,7.198651003084593,7.299325501542296,203,267
5.891017740200877,5.5269467793973694,5.826946779397369,113,208
20.523899207650462,7.223899207650461,7.4,75,245
61.92303443984141,7.885862033201171,8.185862033201172,140,91
9.860754181377052,7.2,7.539245818622948,76,683
17.924573502665297,7.075426497334702,7.175426497334702,203,414
22.12447207035638,7.691842643214541,7.791842643214541,73,385
18.295092859450257,7.695092859450255,7.995092859450255,149,508
18.415424517207665,7.584575482792336,7.7691509655846716,149,186
19.5571515362798,7.9285757681399,8.1,223,440
18.5,7.6,7.957509817171756,76,592
7.77489986167377,6.84979972334754,7.07489986167377,99,435
31.012814805766705,7.956407402883352,8.212814805766703,141,153
12.335857846152487,6.9,7.228284307695025,102,53
15.6,7.3,7.7,203,364
69.6,8.2,8.5,142,579
13.461681410853036,6.614955767440895,7.1,9,241
4.9,6.291823908667544,6.983647817335087,203,180
33.140721473179816,7.949098158525231,8.249098158525232,149,415
19.0,7.7505957907734935,8.050595790773492,156,231
24.5441705565926,7.466255834888903,7.611658886814797,203,610
12.307785992665135,7.492214007334867,7.8,168,72
10.996398118170857,7.392796236341715,7.6,149,468
40.8,8.4,8.7,202,509
14.7133229645494,6.4266459290988,6.8733540709012,121,740
29.143504251204593,7.156495748795405,7.356495748795405,149,56
69.02972449765483,8.10495408294247,8.309908165884941,142,475
1.7489733757935162,6.107135605092436,6.490811146494597,77,440
18.5,7.6,7.887322837953753,76,592
14.7,7.5,7.8,95,764
28.9,8.0,8.4,77,509
73.7,8.2,8.6,3,13
10.628249606597285,7.3,7.628249606597285,212,218
68.11201590068069,8.13530503916003,8.047135274120212,107,579
10.3,7.431771709240025,7.631771709240025,212,218
19.016063046054878,7.8,8.1,125,206
7.889255822748647,6.9107441772513525,7.3,212,755
44.016110401208536,7.8580552006042685,8.116110401208537,212,733
