Year,Category,Film,Film_ID,Nominee,Winner,TMDb_ID,Popularity,Vote_Count,Vote_Average,Genres,Director,IMDb_Rating
1992,Best Picture,A Few Good Men,tt0104257,"David Brown, Rob Reiner and Andrew Scheinman, Producers",False,881,37.115,3675,7.5,,Rob Reiner,7.7
1988,Best Supporting Actor,A Fish Called Wanda,tt0095159,Kevin Kline,True,623,19.306,2179,7.203,,"Charles Crichton, John Cleese",7.5
1988,Best Director,A Fish Called Wanda,tt0095159,Charles Crichton,False,623,19.306,2179,7.203,,"Charles Crichton, John Cleese",7.5
1988,Best Original Screenplay,A Fish Called Wanda,tt0095159,"Screenplay by John Cleese; Story by John Cleese, Charles Crichton",False,623,19.306,2179,7.203,,"Charles Crichton, John Cleese",7.5
1948,Best Cinematography,A Foreign Affair,tt0040367,"Charles B. Lang, Jr.",False,61650,10.437,146,7.1,,Billy Wilder,7.3
1930,Best Actor,A Free Soul,tt0021885,Lionel Barrymore,True,50600,4.926,42,6.1,,Clarence Brown,6.6
1930,Best Actress,A Free Soul,tt0021885,Norma Shearer,False,50600,4.926,42,6.1,,Clarence Brown,6.6
1930,Best Director,A Free Soul,tt0021885,Clarence Brown,False,50600,4.926,42,6.1,,Clarence Brown,6.6
1964,Best Original Screenplay,A Hard Day's Night,tt0058182,Alun Owen,False,704,13.887,682,7.3,,Richard Lester,7.5
1957,Best Actor,A Hatful of Rain,tt0050487,Anthony Franciosa,False,37086,2.641,24,6.8,,Fred Zinnemann,7.2
2005,Best Supporting Actor,A History of Violence,tt0399146,William Hurt,False,59,28.079,3282,7.2,,David Cronenberg,7.4
2005,Best Adapted Screenplay,A History of Violence,tt0399146,Screenplay by Josh Olson,False,59,28.079,3282,7.2,,David Cronenberg,7.4
1949,Best Director,A Letter to Three Wives,tt0041587,Joseph L. Mankiewicz,True,45578,6.812,157,7.207,,Joseph L. Mankiewicz,7.7
1949,Best Picture,A Letter to Three Wives,tt0041587,20th Century-Fox,False,45578,6.812,157,7.207,,Joseph L. Mankiewicz,7.7
1995,Best Cinematography,A Little Princess,tt0113670,Emmanuel Lubezki,False,19101,17.91,976,7.636,,Alfonso Cuarón,7.6
1979,Best Adapted Screenplay,A Little Romance,tt0079477,Allan Burns,False,20813,5.958,71,6.803,,George Roy Hill,7.5
1961,Best Cinematography,A Majority of One,tt0055124,"Harry Stradling, Sr.",False,158800,1.405,15,5.7,,Mervyn LeRoy,6.7
1966,Best Actress,A Man and a Woman,tt0061138,Anouk Aimee,False,42726,7.687,274,7.3,,Claude Lelouch,7.5
1966,Best Director,A Man and a Woman,tt0061138,Claude Lelouch,False,42726,7.687,274,7.3,,Claude Lelouch,7.5
1966,Best Original Screenplay,A Man and a Woman,tt0061138,"Story by Claude Lelouch; Screenplay by Claude Lelouch, Pierre Uytterhoeven",True,42726,7.687,274,7.3,,Claude Lelouch,7.5
1955,Best Cinematography,A Man Called Peter,tt0048337,Harold Lipstein,False,45136,1.91,15,6.4,,Henry Koster,7.1
1966,Best Actor,A Man for All Seasons,tt0060665,Paul Scofield,True,874,10.687,440,7.327,,Fred Zinnemann,7.7
1966,Best Supporting Actor,A Man for All Seasons,tt0060665,Robert Shaw,False,874,10.687,440,7.327,,Fred Zinnemann,7.7
1966,Best Supporting Actress,A Man for All Seasons,tt0060665,Wendy Hiller,False,874,10.687,440,7.327,,Fred Zinnemann,7.7
1966,Best Cinematography,A Man for All Seasons,tt0060665,Ted Moore,True,874,10.687,440,7.327,,Fred Zinnemann,7.7
1966,Best Director,A Man for All Seasons,tt0060665,Fred Zinnemann,True,874,10.687,440,7.327,,Fred Zinnemann,7.7
1966,Best Picture,A Man for All Seasons,tt0060665,"Fred Zinnemann, Producer",True,874,10.687,440,7.327,,Fred Zinnemann,7.7
1945,Best Supporting Actor,A Medal for Benny,tt0037906,J. Carrol Naish,False,114077,1.359,4,4.5,,Irving Pichel,6.1
1935,Best Cinematography,A Midsummer Night's Dream,tt0026714,Hal Mohr,True,19075,5.864,42,6.5,,"William Dieterle, Max Reinhardt",6.8
1935,Best Picture,A Midsummer Night's Dream,tt0026714,Warner Bros.,False,19075,5.864,42,6.5,,"William Dieterle, Max Reinhardt",6.8
1984,Best Actress,A Passage to India,tt0087892,Judy Davis,False,15927,18.319,291,6.8,,David Lean,7.3
1984,Best Supporting Actress,A Passage to India,tt0087892,Peggy Ashcroft,True,15927,18.319,291,6.8,,David Lean,7.3
1984,Best Cinematography,A Passage to India,tt0087892,Ernest Day,False,15927,18.319,291,6.8,,David Lean,7.3
1984,Best Director,A Passage to India,tt0087892,David Lean,False,15927,18.319,291,6.8,,David Lean,7.3
1984,Best Picture,A Passage to India,tt0087892,"John Brabourne and Richard Goodwin, Producers",False,15927,18.319,291,6.8,,David Lean,7.3
1984,Best Adapted Screenplay,A Passage to India,tt0087892,David Lean,False,15927,18.319,291,6.8,,David Lean,7.3
1965,Best Actress,A Patch of Blue,tt0059573,Elizabeth Hartman,False,33364,8.753,107,7.575,,Guy Green,8.0
1965,Best Supporting Actress,A Patch of Blue,tt0059573,Shelley Winters,True,33364,8.753,107,7.575,,Guy Green,8.0
1965,Best Cinematography,A Patch of Blue,tt0059573,Robert Burks,False,33364,8.753,107,7.575,,Guy Green,8.0
1951,Best Actor,A Place in the Sun,tt0043924,Montgomery Clift,False,25673,9.175,388,7.3,,George Stevens,7.7
1951,Best Actress,A Place in the Sun,tt0043924,Shelley Winters,False,25673,9.175,388,7.3,,George Stevens,7.7
1951,Best Cinematography,A Place in the Sun,tt0043924,William C. Mellor,True,25673,9.175,388,7.3,,George Stevens,7.7
1951,Best Director,A Place in the Sun,tt0043924,George Stevens,True,25673,9.175,388,7.3,,George Stevens,7.7
1951,Best Picture,A Place in the Sun,tt0043924,"George Stevens, Producer",False,25673,9.175,388,7.3,,George Stevens,7.7
2024,Best Supporting Actor,A Real Pain,tt21823606,Kieran Culkin,False,1013850,220.363,347,6.902,,Jesse Eisenberg,7.2
2024,Best Original Screenplay,A Real Pain,tt21823606,Written by Jesse Eisenberg,False,1013850,220.363,347,6.902,,Jesse Eisenberg,7.2
1992,Best Cinematography,A River Runs through It,tt0105265,Philippe Rousselot,True,293,17.79,1081,7.0,,Robert Redford,7.2
1992,Best Adapted Screenplay,A River Runs through It,tt0105265,Richard Friedenberg,False,293,17.79,1081,7.0,,Robert Redford,7.2
1986,Best Supporting Actor,A Room with a View,tt0091867,Denholm Elliott,False,11257,17.08,764,6.956,,James Ivory,7.2
1986,Best Supporting Actress,A Room with a View,tt0091867,Maggie Smith,False,11257,17.08,764,6.956,,James Ivory,7.2
1986,Best Cinematography,A Room with a View,tt0091867,Tony Pierce-Roberts,False,11257,17.08,764,6.956,,James Ivory,7.2
1986,Best Director,A Room with a View,tt0091867,James Ivory,False,11257,17.08,764,6.956,,James Ivory,7.2
1986,Best Picture,A Room with a View,tt0091867,"Ismail Merchant, Producer",False,11257,17.08,764,6.956,,James Ivory,7.2
1986,Best Adapted Screenplay,A Room with a View,tt0091867,Ruth Prawer Jhabvala,True,11257,17.08,764,6.956,,James Ivory,7.2
2011,Best Original Screenplay,A Separation,tt1832382,Written by Asghar Farhadi,False,60243,17.961,1756,7.9,,Asghar Farhadi,8.3
2009,Best Picture,A Serious Man,tt1019452,"Joel Coen and Ethan Coen, Producers",False,12573,14.046,2109,6.7,,"Ethan Coen, Joel Coen",7.0
2009,Best Original Screenplay,A Serious Man,tt1019452,Written by Joel Coen & Ethan Coen,False,12573,14.046,2109,6.7,,"Ethan Coen, Joel Coen",7.0
1927,Best Actress,A Ship Comes In,tt0018389,Louise Dresser,False,104212,0.995,8,5.813,,William K. Howard,5.5
1998,Best Supporting Actor,A Simple Plan,tt0120324,Billy Bob Thornton,False,10223,16.115,938,7.2,,Sam Raimi,7.5
1998,Best Adapted Screenplay,A Simple Plan,tt0120324,Scott B. Smith,False,10223,16.115,938,7.2,,Sam Raimi,7.5
2009,Best Actor,A Single Man,tt1315981,Colin Firth,False,34653,12.319,1546,7.3,,Tom Ford,7.5
1984,Best Supporting Actor,A Soldier's Story,tt0088146,Adolph Caesar,False,26522,10.192,188,6.8,,Norman Jewison,7.2
1984,Best Picture,A Soldier's Story,tt0088146,"Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers",False,26522,10.192,188,6.8,,Norman Jewison,7.2
1984,Best Adapted Screenplay,A Soldier's Story,tt0088146,Charles Fuller,False,26522,10.192,188,6.8,,Norman Jewison,7.2
1945,Best Actor,A Song to Remember,tt0038104,Cornel Wilde,False,119764,3.247,25,6.3,,Charles Vidor,6.6
1945,Best Cinematography,A Song to Remember,tt0038104,"Tony Gaudio, Allen M. Davey",False,119764,3.247,25,6.3,,Charles Vidor,6.6
1977,Best Actor,A Special Day,tt0076085,Marcello Mastroianni,False,42229,9.803,664,8.056,,Ettore Scola,8.1
1937,Best Actor,A Star Is Born,tt0029606,Fredric March,False,22692,10.826,215,7.133,,"William A. Wellman, Jack Conway, Victor Fleming",7.3
1937,Best Actress,A Star Is Born,tt0029606,Janet Gaynor,False,22692,10.826,215,7.133,,"William A. Wellman, Jack Conway, Victor Fleming",7.3
1937,Best Director,A Star Is Born,tt0029606,William Wellman,False,22692,10.826,215,7.133,,"William A. Wellman, Jack Conway, Victor Fleming",7.3
1937,Best Picture,A Star Is Born,tt0029606,Selznick International Pictures,False,22692,10.826,215,7.133,,"William A. Wellman, Jack Conway, Victor Fleming",7.3
1954,Best Actor,A Star Is Born,tt0047522,James Mason,False,3111,11.487,301,7.1,,George Cukor,7.5
1954,Best Actress,A Star Is Born,tt0047522,Judy Garland,False,3111,11.487,301,7.1,,George Cukor,7.5
1976,Best Cinematography,A Star Is Born,tt0075265,Robert Surtees,False,19610,8.594,222,6.0,,Frank Pierson,6.2
2018,Best Actor,A Star Is Born,tt1517451,Bradley Cooper,False,332562,38.213,11704,7.499,,Bradley Cooper,7.6
2018,Best Supporting Actor,A Star Is Born,tt1517451,Sam Elliott,False,332562,38.213,11704,7.499,,Bradley Cooper,7.6
2018,Best Actress,A Star Is Born,tt1517451,Lady Gaga,False,332562,38.213,11704,7.499,,Bradley Cooper,7.6
2018,Best Cinematography,A Star Is Born,tt1517451,Matthew Libatique,False,332562,38.213,11704,7.499,,Bradley Cooper,7.6
2018,Best Picture,A Star Is Born,tt1517451,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",False,332562,38.213,11704,7.499,,Bradley Cooper,7.6
2018,Best Adapted Screenplay,A Star Is Born,tt1517451,Screenplay by Eric Roth and Bradley Cooper & Will Fetters,False,332562,38.213,11704,7.499,,Bradley Cooper,7.6
1951,Best Actor,A Streetcar Named Desire,tt0044081,Marlon Brando,False,702,18.206,1366,7.6,,Elia Kazan,7.9
1951,Best Supporting Actor,A Streetcar Named Desire,tt0044081,Karl Malden,True,702,18.206,1366,7.6,,Elia Kazan,7.9
1951,Best Actress,A Streetcar Named Desire,tt0044081,Vivien Leigh,True,702,18.206,1366,7.6,,Elia Kazan,7.9
1951,Best Supporting Actress,A Streetcar Named Desire,tt0044081,Kim Hunter,True,702,18.206,1366,7.6,,Elia Kazan,7.9
1951,Best Cinematography,A Streetcar Named Desire,tt0044081,Harry Stradling,False,702,18.206,1366,7.6,,Elia Kazan,7.9
1951,Best Director,A Streetcar Named Desire,tt0044081,Elia Kazan,False,702,18.206,1366,7.6,,Elia Kazan,7.9
1951,Best Picture,A Streetcar Named Desire,tt0044081,"Charles K. Feldman, Producer",False,702,18.206,1366,7.6,,Elia Kazan,7.9
1936,Best Picture,A Tale of Two Cities,tt0027075,Metro-Goldwyn-Mayer,False,17831,7.4,67,6.806,,"Jack Conway, Robert Z. Leonard",7.8
1965,Best Supporting Actor,A Thousand Clowns,tt0059798,Martin Balsam,True,42731,1.933,28,7.1,,Fred Coe,7.3
1965,Best Picture,A Thousand Clowns,tt0059798,"Fred Coe, Producer",False,42731,1.933,28,7.1,,Fred Coe,7.3
1973,Best Actress,A Touch of Class,tt0070819,Glenda Jackson,True,42458,5.729,58,6.1,,Melvin Frank,6.5
1973,Best Picture,A Touch of Class,tt0070819,"Melvin Frank, Producer",False,42458,5.729,58,6.1,,Melvin Frank,6.5
1945,Best Supporting Actor,A Tree Grows in Brooklyn,tt0038190,James Dunn,True,30177,8.636,94,7.569,,Elia Kazan,8.0
2004,Best Cinematography,A Very Long Engagement,tt0344510,Bruno Delbonnel,False,2841,14.072,1213,7.33,,Jean-Pierre Jeunet,7.6
1974,Best Actress,A Woman under the Influence,tt0072417,Gena Rowlands,False,29845,14.629,494,7.8,,John Cassavetes,8.2
1974,Best Director,A Woman under the Influence,tt0072417,John Cassavetes,False,29845,14.629,494,7.8,,John Cassavetes,8.2
1940,Best Actor,Abe Lincoln in Illinois,tt0032181,Raymond Massey,False,43806,1.812,22,7.0,,John Cromwell,7.3
1940,Best Cinematography,Abe Lincoln in Illinois,tt0032181,James Wong Howe,False,43806,1.812,22,7.0,,John Cromwell,7.3
2002,Best Adapted Screenplay,About a Boy,tt0276751,Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,False,245,17.52,2223,6.686,,"Chris Weitz, Paul Weitz",7.1
2002,Best Actor,About Schmidt,tt0257360,Jack Nicholson,False,2755,11.276,1240,6.84,,Alexander Payne,7.2
2002,Best Supporting Actress,About Schmidt,tt0257360,Kathy Bates,False,2755,11.276,1240,6.84,,Alexander Payne,7.2
1981,Best Actor,Absence of Malice,tt0081974,Paul Newman,False,19429,9.209,217,6.6,,Sydney Pollack,6.9
1981,Best Supporting Actress,Absence of Malice,tt0081974,Melinda Dillon,False,19429,9.209,217,6.6,,Sydney Pollack,6.9
1981,Best Original Screenplay,Absence of Malice,tt0081974,Kurt Luedtke,False,19429,9.209,217,6.6,,Sydney Pollack,6.9
2002,Best Actor,Adaptation,tt0268126,Nicolas Cage,False,2757,13.897,2510,7.354,,Spike Jonze,7.7
2002,Best Supporting Actor,Adaptation,tt0268126,Chris Cooper,True,2757,13.897,2510,7.354,,Spike Jonze,7.7
2002,Best Supporting Actress,Adaptation,tt0268126,Meryl Streep,False,2757,13.897,2510,7.354,,Spike Jonze,7.7
2002,Best Adapted Screenplay,Adaptation,tt0268126,Screenplay by Charlie Kaufman and Donald Kaufman,False,2757,13.897,2510,7.354,,Spike Jonze,7.7
1954,Best Actor,Adventures of Robinson Crusoe,tt0044386,Dan O'Herlihy,False,54979,7.389,83,6.151,,Luis Buñuel,6.7
1998,Best Actor,Affliction,tt0118564,Nick Nolte,False,31662,8.386,272,6.305,,Paul Schrader,6.9
1998,Best Supporting Actor,Affliction,tt0118564,James Coburn,True,31662,8.386,272,6.305,,Paul Schrader,6.9
1997,Best Actress,Afterglow,tt0118566,Julie Christie,False,26941,4.223,33,5.97,,Alan Rudolph,6.0
2022,Best Actor,Aftersun,tt19770238,Paul Mescal,False,965150,36.483,1459,7.652,,Charlotte Wells,7.6
1985,Best Actress,Agnes of God,tt0088683,Anne Bancroft,False,24735,7.784,130,6.2,,Norman Jewison,6.6
1985,Best Supporting Actress,Agnes of God,tt0088683,Meg Tilly,False,24735,7.784,130,6.2,,Norman Jewison,6.6
1943,Best Cinematography,Air Force,tt0035616,"James Wong Howe, Elmer Dyer, Charles Marshall",False,15807,5.287,56,6.4,,Howard Hawks,7.0
1943,Best Original Screenplay,Air Force,tt0035616,Dudley Nichols,False,15807,5.287,56,6.4,,Howard Hawks,7.0
1970,Best Supporting Actress,Airport,tt0065377,Helen Hayes,True,10671,13.442,395,6.418,,"George Seaton, Henry Hathaway",6.6
1970,Best Supporting Actress,Airport,tt0065377,Maureen Stapleton,False,10671,13.442,395,6.418,,"George Seaton, Henry Hathaway",6.6
1970,Best Cinematography,Airport,tt0065377,Ernest Laszlo,False,10671,13.442,395,6.418,,"George Seaton, Henry Hathaway",6.6
1970,Best Picture,Airport,tt0065377,"Ross Hunter, Producer",False,10671,13.442,395,6.418,,"George Seaton, Henry Hathaway",6.6
2011,Best Actress,Albert Nobbs,tt1602098,Glenn Close,False,73873,12.836,471,6.3,,Rodrigo García,6.7
2011,Best Supporting Actress,Albert Nobbs,tt1602098,Janet McTeer,False,73873,12.836,471,6.3,,Rodrigo García,6.7
1938,Best Picture,Alexander's Ragtime Band,tt0029852,20th Century-Fox,False,43839,3.521,27,6.6,,Henry King,6.8
1966,Best Actor,Alfie,tt0060086,Michael Caine,False,15598,7.867,207,6.5,,Lewis Gilbert,7.0
1966,Best Supporting Actress,Alfie,tt0060086,Vivien Merchant,False,15598,7.867,207,6.5,,Lewis Gilbert,7.0
1966,Best Picture,Alfie,tt0060086,"Lewis Gilbert, Producer",False,15598,7.867,207,6.5,,Lewis Gilbert,7.0
1938,Best Actor,Algiers,tt0029855,Charles Boyer,False,22657,4.032,37,6.3,,John Cromwell,6.6
1938,Best Supporting Actor,Algiers,tt0029855,Gene Lockhart,False,22657,4.032,37,6.3,,John Cromwell,6.6
1938,Best Cinematography,Algiers,tt0029855,James Wong Howe,False,22657,4.032,37,6.3,,John Cromwell,6.6
2001,Best Actor,Ali,tt0248667,Will Smith,False,8489,17.042,1726,6.758,,Michael Mann,6.7
2001,Best Supporting Actor,Ali,tt0248667,Jon Voight,False,8489,17.042,1726,6.758,,Michael Mann,6.7
1928,Best Actor,Alibi,tt0019630,Chester Morris,False,13847,1.388,19,5.9,,Roland West,5.7
1928,Best Picture,Alibi,tt0019630,Feature Productions,False,13847,1.388,19,5.9,,Roland West,5.7
1990,Best Original Screenplay,Alice,tt0099012,Woody Allen,False,8217,10.212,309,6.4,,Woody Allen,6.6
1935,Best Actress,Alice Adams,tt0026056,Katharine Hepburn,False,43886,4.026,53,6.7,,George Stevens,6.9
1935,Best Picture,Alice Adams,tt0026056,RKO Radio,False,43886,4.026,53,6.7,,George Stevens,6.9
1974,Best Actress,Alice Doesn't Live Here Anymore,tt0071115,Ellen Burstyn,True,16153,9.883,465,7.0,,Martin Scorsese,7.3
1974,Best Supporting Actress,Alice Doesn't Live Here Anymore,tt0071115,Diane Ladd,False,16153,9.883,465,7.0,,Martin Scorsese,7.3
1974,Best Original Screenplay,Alice Doesn't Live Here Anymore,tt0071115,Robert Getchell,False,16153,9.883,465,7.0,,Martin Scorsese,7.3
1969,Best Director,Alice's Restaurant,tt0064002,Arthur Penn,False,5638,7.202,68,6.2,,Arthur Penn,6.3
1986,Best Actress,Aliens,tt0090605,Sigourney Weaver,False,679,80.292,9910,7.95,,James Cameron,8.4
1950,Best Supporting Actor,All about Eve,tt0042192,George Sanders,True,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1950,Best Actress,All about Eve,tt0042192,Anne Baxter,False,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1950,Best Actress,All about Eve,tt0042192,Bette Davis,False,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1950,Best Supporting Actress,All about Eve,tt0042192,Celeste Holm,False,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1950,Best Supporting Actress,All about Eve,tt0042192,Thelma Ritter,False,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1950,Best Cinematography,All about Eve,tt0042192,Milton Krasner,False,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1950,Best Director,All about Eve,tt0042192,Joseph L. Mankiewicz,True,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1950,Best Picture,All about Eve,tt0042192,20th Century-Fox,True,705,17.733,1550,8.089,,Joseph L. Mankiewicz,8.2
1929,Best Cinematography,All Quiet on the Western Front,tt0020629,(Arthur Edeson),False,143,19.264,812,7.8,,Lewis Milestone,8.1
1929,Best Director,All Quiet on the Western Front,tt0020629,Lewis Milestone,True,143,19.264,812,7.8,,Lewis Milestone,8.1
1929,Best Picture,All Quiet on the Western Front,tt0020629,Universal,True,143,19.264,812,7.8,,Lewis Milestone,8.1
2022,Best Cinematography,All Quiet on the Western Front,tt1016150,James Friend,True,49046,67.757,4007,7.724,,Edward Berger,7.8
2022,Best Picture,All Quiet on the Western Front,tt1016150,"Malte Grunert, Producer",False,49046,67.757,4007,7.724,,Edward Berger,7.8
2022,Best Adapted Screenplay,All Quiet on the Western Front,tt1016150,"Screenplay - Edward Berger, Lesley Paterson & Ian Stokell",False,49046,67.757,4007,7.724,,Edward Berger,7.8
1979,Best Actor,All That Jazz,tt0078754,Roy Scheider,False,16858,12.554,513,7.5,,Bob Fosse,7.8
1979,Best Cinematography,All That Jazz,tt0078754,Giuseppe Rotunno,False,16858,12.554,513,7.5,,Bob Fosse,7.8
1979,Best Director,All That Jazz,tt0078754,Bob Fosse,False,16858,12.554,513,7.5,,Bob Fosse,7.8
1979,Best Picture,All That Jazz,tt0078754,"Robert Alan Aurthur, Producer",False,16858,12.554,513,7.5,,Bob Fosse,7.8
1979,Best Original Screenplay,All That Jazz,tt0078754,"Robert Alan Aurthur, Bob Fosse",False,16858,12.554,513,7.5,,Bob Fosse,7.8
1941,Best Actor,All That Money Can Buy,tt0033532,Walter Huston,False,29451,4.935,83,7.0,,William Dieterle,7.6
1953,Best Cinematography,All the Brothers Were Valiant,tt0045494,George Folsey,False,91419,2.978,13,5.9,,Richard Thorpe,6.2
1949,Best Actor,All the King's Men,tt0041113,Broderick Crawford,True,25430,9.18,219,7.0,,Robert Rossen,7.4
1949,Best Supporting Actor,All the King's Men,tt0041113,John Ireland,False,25430,9.18,219,7.0,,Robert Rossen,7.4
1949,Best Supporting Actress,All the King's Men,tt0041113,Mercedes McCambridge,True,25430,9.18,219,7.0,,Robert Rossen,7.4
1949,Best Director,All the King's Men,tt0041113,Robert Rossen,False,25430,9.18,219,7.0,,Robert Rossen,7.4
1949,Best Picture,All the King's Men,tt0041113,Robert Rossen Productions,True,25430,9.18,219,7.0,,Robert Rossen,7.4
2017,Best Supporting Actor,All the Money in the World,tt5294550,Christopher Plummer,False,446791,16.312,2267,6.5,,Ridley Scott,6.8
1976,Best Supporting Actor,All the President's Men,tt0074119,Jason Robards,True,891,16.011,1832,7.7,,Alan J. Pakula,7.9
1976,Best Supporting Actress,All the President's Men,tt0074119,Jane Alexander,False,891,16.011,1832,7.7,,Alan J. Pakula,7.9
1976,Best Director,All the President's Men,tt0074119,Alan J. Pakula,False,891,16.011,1832,7.7,,Alan J. Pakula,7.9
1976,Best Picture,All the President's Men,tt0074119,"Walter Coblenz, Producer",False,891,16.011,1832,7.7,,Alan J. Pakula,7.9
1940,Best Supporting Actress,"All This, and Heaven Too",tt0032194,Barbara O'Neil,False,43807,8.671,49,7.1,,Anatole Litvak,7.4
1940,Best Cinematography,"All This, and Heaven Too",tt0032194,Ernest Haller,False,43807,8.671,49,7.1,,Anatole Litvak,7.4
1940,Best Picture,"All This, and Heaven Too",tt0032194,Warner Bros.,False,43807,8.671,49,7.1,,Anatole Litvak,7.4
2000,Best Supporting Actress,Almost Famous,tt0181875,Kate Hudson,False,786,30.654,2779,7.5,,Cameron Crowe,7.9
2000,Best Supporting Actress,Almost Famous,tt0181875,Frances McDormand,False,786,30.654,2779,7.5,,Cameron Crowe,7.9
2000,Best Original Screenplay,Almost Famous,tt0181875,Written by Cameron Crowe,True,786,30.654,2779,7.5,,Cameron Crowe,7.9
1941,Best Cinematography,Aloma of the South Seas,tt0033331,"Wilfred M. Cline, Karl Struss, William Snyder",False,183632,1.432,3,5.7,,Alfred Santell,5.4
1984,Best Actor,Amadeus,tt0086879,F. Murray Abraham,True,279,28.892,4279,8.0,,Milos Forman,8.4
1984,Best Actor,Amadeus,tt0086879,Tom Hulce,False,279,28.892,4279,8.0,,Milos Forman,8.4
1984,Best Cinematography,Amadeus,tt0086879,Miroslav Ondricek,False,279,28.892,4279,8.0,,Milos Forman,8.4
1984,Best Director,Amadeus,tt0086879,Milos Forman,True,279,28.892,4279,8.0,,Milos Forman,8.4
1984,Best Picture,Amadeus,tt0086879,"Saul Zaentz, Producer",True,279,28.892,4279,8.0,,Milos Forman,8.4
1984,Best Adapted Screenplay,Amadeus,tt0086879,Peter Shaffer,True,279,28.892,4279,8.0,,Milos Forman,8.4
1975,Best Director,Amarcord,tt0071129,Federico Fellini,False,7857,11.385,1111,7.9,,Federico Fellini,7.9
1975,Best Original Screenplay,Amarcord,tt0071129,"Federico Fellini, Tonino Guerra",False,7857,11.385,1111,7.9,,Federico Fellini,7.9
2001,Best Cinematography,Amélie,tt0211915,Bruno Delbonnel,False,194,56.549,11612,7.915,,Jean-Pierre Jeunet,8.3
2001,Best Original Screenplay,Amélie,tt0211915,Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant,False,194,56.549,11612,7.915,,Jean-Pierre Jeunet,8.3
1963,Best Director,America America,tt0056825,Elia Kazan,False,47249,6.346,88,6.915,,Elia Kazan,7.7
1963,Best Picture,America America,tt0056825,"Elia Kazan, Producer",False,47249,6.346,88,6.915,,Elia Kazan,7.7
1963,Best Original Screenplay,America America,tt0056825,Elia Kazan,False,47249,6.346,88,6.915,,Elia Kazan,7.7
1999,Best Actor,American Beauty,tt0169547,Kevin Spacey,True,14,33.125,12137,8.01,,Sam Mendes,8.3
1999,Best Actress,American Beauty,tt0169547,Annette Bening,False,14,33.125,12137,8.01,,Sam Mendes,8.3
1999,Best Cinematography,American Beauty,tt0169547,Conrad L. Hall,True,14,33.125,12137,8.01,,Sam Mendes,8.3
1999,Best Director,American Beauty,tt0169547,Sam Mendes,True,14,33.125,12137,8.01,,Sam Mendes,8.3
1999,Best Picture,American Beauty,tt0169547,"Bruce Cohen and Dan Jinks, Producers",True,14,33.125,12137,8.01,,Sam Mendes,8.3
1999,Best Original Screenplay,American Beauty,tt0169547,Alan Ball,True,14,33.125,12137,8.01,,Sam Mendes,8.3
2023,Best Actor,American Fiction,tt23561236,Jeffrey Wright,False,1056360,16.26,1039,7.325,,Cord Jefferson,7.5
2023,Best Supporting Actor,American Fiction,tt23561236,Sterling K. Brown,False,1056360,16.26,1039,7.325,,Cord Jefferson,7.5
2023,Best Picture,American Fiction,tt23561236,"Ben LeClair, Nikos Karamigios, Cord Jefferson and Jermaine Johnson, Producers",False,1056360,16.26,1039,7.325,,Cord Jefferson,7.5
2023,Best Adapted Screenplay,American Fiction,tt23561236,Written for the screen by Cord Jefferson,True,1056360,16.26,1039,7.325,,Cord Jefferson,7.5
2007,Best Supporting Actress,American Gangster,tt0765429,Ruby Dee,False,4982,33.713,5495,7.589,,Ridley Scott,7.8
1973,Best Supporting Actress,American Graffiti,tt0069704,Candy Clark,False,838,26.321,1443,7.0,,Cord Jefferson,7.5
1973,Best Director,American Graffiti,tt0069704,George Lucas,False,838,26.321,1443,7.0,,George Lucas,7.4
1973,Best Picture,American Graffiti,tt0069704,"Francis Ford Coppola, Producer; Gary Kurtz, Co-Producer",False,838,26.321,1443,7.0,,George Lucas,7.4
1998,Best Actor,American History X,tt0120586,Edward Norton,False,73,30.857,11679,8.34,,Tony Kaye,8.5
2013,Best Actor,American Hustle,tt1800241,Christian Bale,False,168672,25.863,7290,6.852,,David O. Russell,7.2
2013,Best Supporting Actor,American Hustle,tt1800241,Bradley Cooper,False,168672,25.863,7290,6.852,,David O. Russell,7.2
2013,Best Actress,American Hustle,tt1800241,Amy Adams,False,168672,25.863,7290,6.852,,David O. Russell,7.2
2013,Best Supporting Actress,American Hustle,tt1800241,Jennifer Lawrence,False,168672,25.863,7290,6.852,,David O. Russell,7.2
2013,Best Director,American Hustle,tt1800241,David O. Russell,False,168672,25.863,7290,6.852,,David O. Russell,7.2
2013,Best Picture,American Hustle,tt1800241,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",False,168672,25.863,7290,6.852,,David O. Russell,7.2
